"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"27","-4.6724","2.0","-4.6491999999999996","2.0","-4.601","2.0","-4.5485","2.0","-4.5012","2.0","-4.4645","2.0","-4.4403","2.0","-4.4258","2.0","-4.412999999999999","2.0","-4.4024","2.0","-4.401","2.0","-4.410699999999999","2.0","-4.4261","2.0","-4.441199999999999","2.0","-4.4519","2.0","-4.4574","2.0","-4.4592","2.0","-4.4595","2.0","-4.4533","2.0","-4.433","2.0","-4.3976","2.0","-4.351","2.0","-4.3004","2.0","-4.2524","2.0","-4.2108","2.0","-4.1762999999999995","2.0","-4.1472","2.0","-4.1219","2.0","-4.1009","2.0","-4.0855999999999995","2.0","-4.075","2.0","-4.0678","2.0","-4.0633","2.0","-4.0607","2.0","-4.0599","2.0","-4.0613","2.0","-4.0653999999999995","2.0","-4.0733","2.0","-4.087","2.0","-4.1102","2.0","-4.1457999999999995","2.0","-4.1941","2.0","-4.2501999999999995","2.0","-4.2931","2.0","-4.325","2.0","-4.364","2.0","-4.4037999999999995","2.0","-4.4336","2.0","-4.4406","2.0","-4.4226","2.0","-4.3937","2.0","-4.372","2.0","-4.3725","2.0","-4.4009","2.0","-4.4516","2.0","-4.515499999999999","2.0","-4.5835","2.0","-4.6438999999999995","2.0","-4.6724","2.0","-4.6685","2.0","-4.6571","2.0","-4.6391","2.0","-4.5998","2.0","-4.5346","2.0","-4.4857","2.0","-4.460999999999999","2.0","-4.462","2.0","-4.4746","2.0","-4.4540999999999995","2.0","-4.4391","2.0","-4.4299","2.0","-4.4268","2.0"
"28","-4.0596","2.0","-4.0630999999999995","2.0","-4.0737","2.0","-4.0912","2.0","-4.1149","2.0","-4.1433","2.0","-4.1739","2.0","-4.2032","2.0","-4.2276","2.0","-4.2433","2.0","-4.2467","2.0","-4.2376","2.0","-4.221","2.0","-4.2023","2.0","-4.185099999999999","2.0","-4.172","2.0","-4.1639","2.0","-4.1612","2.0","-4.1594999999999995","2.0","-4.1544","2.0","-4.1463","2.0","-4.1364","2.0","-4.1272","2.0","-4.1217","2.0","-4.1185","2.0","-4.1139","2.0","-4.1055","2.0","-4.0927","2.0","-4.076099999999999","2.0","-4.058199999999999","2.0","-4.0426","2.0","-4.031","2.0","-4.0232","2.0","-4.0187","2.0","-4.0173","2.0","-4.0195","2.0","-4.026","2.0","-4.0367","2.0","-4.0508999999999995","2.0","-4.0672999999999995","2.0","-4.0859","2.0","-4.106199999999999","2.0","-4.1223","2.0","-4.1259999999999994","2.0","-4.1175","2.0","-4.1052","2.0","-4.0953","2.0","-4.0912","2.0","-4.0946","2.0","-4.1053","2.0","-4.1194999999999995","2.0","-4.1312","2.0","-4.1333","2.0","-4.1232","2.0","-4.106","2.0","-4.0878","2.0","-4.0727","2.0","-4.0629","2.0","-4.0596","2.0","-4.059699999999999","2.0","-4.0603","2.0","-4.0611","2.0","-4.0622","2.0","-4.0636","2.0","-4.0652","2.0","-4.0667","2.0","-4.0683","2.0","-4.069599999999999","2.0","-4.0708","2.0","-4.0717","2.0","-4.0722","2.0","-4.072299999999999","2.0"
"29","-4.0596","2.0","-4.06","2.0","-4.0614","2.0","-4.063899999999999","2.0","-4.067699999999999","2.0","-4.0728","2.0","-4.0788","2.0","-4.0847","2.0","-4.0892","2.0","-4.0912","2.0","-4.0903","2.0","-4.0868","2.0","-4.0807","2.0","-4.0722","2.0","-4.0613","2.0","-4.0492","2.0","-4.0386999999999995","2.0","-4.0344","2.0","-4.0371","2.0","-4.044","2.0","-4.052099999999999","2.0","-4.0577","2.0","-4.0556","2.0","-4.0413","2.0","-4.016","2.0","-3.9848","2.0","-3.9524999999999997","2.0","-3.9213999999999998","2.0","-3.8912999999999998","2.0","-3.8613999999999997","2.0","-3.8316","2.0","-3.8032","2.0","-3.7788","2.0","-3.7615","2.0","-3.7550999999999997","2.0","-3.7613999999999996","2.0","-3.7796","2.0","-3.8074999999999997","2.0","-3.8421999999999996","2.0","-3.8789","2.0","-3.9122999999999997","2.0","-3.9383","2.0","-3.9570999999999996","2.0","-3.9722","2.0","-3.9867999999999997","2.0","-4.0022","2.0","-4.018","2.0","-4.0329","2.0","-4.0445","2.0","-4.0523","2.0","-4.0577","2.0","-4.0619","2.0","-4.0649","2.0","-4.066199999999999","2.0","-4.065799999999999","2.0","-4.064","2.0","-4.0619","2.0","-4.0602","2.0","-4.0596","2.0","-4.059699999999999","2.0","-4.0603","2.0","-4.0611","2.0","-4.0622","2.0","-4.0636","2.0","-4.0652","2.0","-4.0667","2.0","-4.0683","2.0","-4.069599999999999","2.0","-4.0708","2.0","-4.0717","2.0","-4.0722","2.0","-4.072299999999999","2.0"
"30","-3.7114","2.0","-3.7165","2.0","-3.7247","2.0","-3.7310999999999996","2.0","-3.7342999999999997","2.0","-3.7342999999999997","2.0","-3.7319999999999998","2.0","-3.7293999999999996","2.0","-3.7285999999999997","2.0","-3.7302","2.0","-3.7340999999999998","2.0","-3.7407999999999997","2.0","-3.7506999999999997","2.0","-3.764","2.0","-3.7801","2.0","-3.7967","2.0","-3.8101","2.0","-3.8152999999999997","2.0","-3.811","2.0","-3.7992999999999997","2.0","-3.783","2.0","-3.7651","2.0","-3.7476","2.0","-3.7314999999999996","2.0","-3.7171999999999996","2.0","-3.7041999999999997","2.0","-3.6919","2.0","-3.6796999999999995","2.0","-3.6673","2.0","-3.6546999999999996","2.0","-3.6424999999999996","2.0","-3.6317","2.0","-3.6239","2.0","-3.6214","2.0","-3.622","2.0","-3.6228999999999996","2.0","-3.6273999999999997","2.0","-3.6367","2.0","-3.65","2.0","-3.6658999999999997","2.0","-3.6828999999999996","2.0","-3.6994999999999996","2.0","-3.7135999999999996","2.0","-3.7238999999999995","2.0","-3.7302","2.0","-3.7337","2.0","-3.7363","2.0","-3.7401","2.0","-3.7458","2.0","-3.7529","2.0","-3.7596999999999996","2.0","-3.7641999999999998","2.0","-3.7647999999999997","2.0","-3.7607","2.0","-3.7525","2.0","-3.7411999999999996","2.0","-3.7287999999999997","2.0","-3.7171999999999996","2.0","-3.7114","2.0","-3.7138999999999998","2.0","-3.7209999999999996","2.0","-3.7312999999999996","2.0","-3.7420999999999998","2.0","-3.7491","2.0","-3.7472","2.0","-3.7321999999999997","2.0","-3.7045","2.0","-3.6696","2.0","-3.6357","2.0","-3.609","2.0","-3.5927","2.0","-3.5873","2.0"
"31","-3.6761999999999997","2.0","-3.6771999999999996","2.0","-3.6797999999999997","2.0","-3.6837","2.0","-3.6879999999999997","2.0","-3.6914","2.0","-3.6923","2.0","-3.6887","2.0","-3.6790999999999996","2.0","-3.6641999999999997","2.0","-3.6454999999999997","2.0","-3.6245","2.0","-3.6024999999999996","2.0","-3.5805999999999996","2.0","-3.5601999999999996","2.0","-3.5429999999999997","2.0","-3.5311","2.0","-3.5267","2.0","-3.5245999999999995","2.0","-3.5181999999999998","2.0","-3.5079","2.0","-3.4941999999999998","2.0","-3.4779","2.0","-3.4617999999999998","2.0","-3.4543","2.0","-3.4615","2.0","-3.4762999999999997","2.0","-3.4947","2.0","-3.5149999999999997","2.0","-3.5359999999999996","2.0","-3.5564999999999998","2.0","-3.5753","2.0","-3.5904","2.0","-3.5986","2.0","-3.6003","2.0","-3.5999999999999996","2.0","-3.5974999999999997","2.0","-3.5911","2.0","-3.5812999999999997","2.0","-3.5692","2.0","-3.5555999999999996","2.0","-3.5412999999999997","2.0","-3.5271999999999997","2.0","-3.5147","2.0","-3.5063999999999997","2.0","-3.5071","2.0","-3.5187","2.0","-3.5359999999999996","2.0","-3.5542","2.0","-3.5717999999999996","2.0","-3.5887","2.0","-3.6052999999999997","2.0","-3.6214999999999997","2.0","-3.6367999999999996","2.0","-3.6504999999999996","2.0","-3.6616","2.0","-3.6696999999999997","2.0","-3.6746","2.0","-3.6761999999999997","2.0","-3.6754999999999995","2.0","-3.6731999999999996","2.0","-3.6689","2.0","-3.6622999999999997","2.0","-3.6529999999999996","2.0","-3.6407","2.0","-3.6254","2.0","-3.6079","2.0","-3.5892999999999997","2.0","-3.5715","2.0","-3.5565999999999995","2.0","-3.5465999999999998","2.0","-3.5431","2.0"
"32","-3.6761999999999997","2.0","-3.6666999999999996","2.0","-3.6447999999999996","2.0","-3.6155999999999997","2.0","-3.5806999999999998","2.0","-3.542","2.0","-3.5023999999999997","2.0","-3.4652","2.0","-3.4330999999999996","2.0","-3.408","2.0","-3.3905999999999996","2.0","-3.3808999999999996","2.0","-3.3777999999999997","2.0","-3.3800999999999997","2.0","-3.3857999999999997","2.0","-3.393","2.0","-3.3991","2.0","-3.4015999999999997","2.0","-3.4019","2.0","-3.4029","2.0","-3.4048999999999996","2.0","-3.4082","2.0","-3.4128999999999996","2.0","-3.4172","2.0","-3.4141999999999997","2.0","-3.3992999999999998","2.0","-3.3815999999999997","2.0","-3.367","2.0","-3.3579","2.0","-3.3549999999999995","2.0","-3.3571999999999997","2.0","-3.3625999999999996","2.0","-3.3689999999999998","2.0","-3.3739999999999997","2.0","-3.3758999999999997","2.0","-3.3737999999999997","2.0","-3.3685","2.0","-3.3619999999999997","2.0","-3.3568999999999996","2.0","-3.3554999999999997","2.0","-3.3594999999999997","2.0","-3.3695999999999997","2.0","-3.3853999999999997","2.0","-3.4046999999999996","2.0","-3.4236999999999997","2.0","-3.4362","2.0","-3.4396999999999998","2.0","-3.4400999999999997","2.0","-3.4438999999999997","2.0","-3.4549","2.0","-3.4743999999999997","2.0","-3.5016999999999996","2.0","-3.534","2.0","-3.5677999999999996","2.0","-3.5999","2.0","-3.6281","2.0","-3.6513","2.0","-3.6685999999999996","2.0","-3.6761999999999997","2.0","-3.6754999999999995","2.0","-3.6731999999999996","2.0","-3.6689","2.0","-3.6622999999999997","2.0","-3.6529999999999996","2.0","-3.6407","2.0","-3.6254","2.0","-3.6079","2.0","-3.5892999999999997","2.0","-3.5715","2.0","-3.5565999999999995","2.0","-3.5465999999999998","2.0","-3.5431","2.0"
"33","-2.6466","2.0","-2.6464","2.0","-2.6449","2.0","-2.6400999999999994","2.0","-2.6308999999999996","2.0","-2.6171999999999995","2.0","-2.6002","2.0","-2.5816","2.0","-2.5633","2.0","-2.5467999999999997","2.0","-2.5325999999999995","2.0","-2.5211999999999994","2.0","-2.5126","2.0","-2.5063999999999997","2.0","-2.5020999999999995","2.0","-2.4995","2.0","-2.4981","2.0","-2.4977","2.0","-2.4978999999999996","2.0","-2.4986999999999995","2.0","-2.5004","2.0","-2.5029999999999997","2.0","-2.5062999999999995","2.0","-2.5096999999999996","2.0","-2.5124999999999997","2.0","-2.5138999999999996","2.0","-2.5134","2.0","-2.5109999999999997","2.0","-2.5067999999999997","2.0","-2.502","2.0","-2.4972","2.0","-2.4935","2.0","-2.4909","2.0","-2.4894","2.0","-2.4888999999999997","2.0","-2.4894999999999996","2.0","-2.4913","2.0","-2.4943","2.0","-2.4986999999999995","2.0","-2.5050999999999997","2.0","-2.5134","2.0","-2.5223999999999998","2.0","-2.5302999999999995","2.0","-2.5361","2.0","-2.5396","2.0","-2.5414","2.0","-2.5427999999999997","2.0","-2.545","2.0","-2.5493999999999994","2.0","-2.5572999999999997","2.0","-2.5695999999999994","2.0","-2.5858999999999996","2.0","-2.6045","2.0","-2.6224","2.0","-2.6368","2.0","-2.6456","2.0","-2.6487","2.0","-2.6477999999999997","2.0","-2.6466","2.0","-2.6553999999999998","2.0","-2.671","2.0","-2.6849","2.0","-2.6952","2.0","-2.7018999999999997","2.0","-2.7053","2.0","-2.7060999999999997","2.0","-2.7051","2.0","-2.7031","2.0","-2.7009","2.0","-2.6986999999999997","2.0","-2.6969","2.0","-2.6961999999999997","2.0"
"34","-2.5824999999999996","2.0","-2.5786","2.0","-2.5679","2.0","-2.5523","2.0","-2.5334","2.0","-2.5119","2.0","-2.4886","2.0","-2.4649","2.0","-2.4438999999999997","2.0","-2.4281999999999995","2.0","-2.4178999999999995","2.0","-2.4118999999999997","2.0","-2.4088","2.0","-2.4076999999999997","2.0","-2.4076999999999997","2.0","-2.4079999999999995","2.0","-2.4082","2.0","-2.4082999999999997","2.0","-2.4089","2.0","-2.4107","2.0","-2.413","2.0","-2.4154","2.0","-2.4175999999999997","2.0","-2.4200999999999997","2.0","-2.4240999999999997","2.0","-2.4299","2.0","-2.4367","2.0","-2.4429","2.0","-2.4478999999999997","2.0","-2.4512","2.0","-2.453","2.0","-2.4536","2.0","-2.4534","2.0","-2.453","2.0","-2.4528999999999996","2.0","-2.4540999999999995","2.0","-2.4577","2.0","-2.463","2.0","-2.4684999999999997","2.0","-2.4722","2.0","-2.4717","2.0","-2.4663999999999997","2.0","-2.4566999999999997","2.0","-2.4436","2.0","-2.4291","2.0","-2.4153","2.0","-2.4043","2.0","-2.3973999999999998","2.0","-2.3951","2.0","-2.3998","2.0","-2.4154","2.0","-2.4399999999999995","2.0","-2.4669999999999996","2.0","-2.4934","2.0","-2.5183","2.0","-2.5412999999999997","2.0","-2.5614999999999997","2.0","-2.5766","2.0","-2.5824999999999996","2.0","-2.5695999999999994","2.0","-2.5429999999999997","2.0","-2.516","2.0","-2.4978","2.0","-2.4907999999999997","2.0","-2.4911","2.0","-2.4944999999999995","2.0","-2.4987999999999997","2.0","-2.5020999999999995","2.0","-2.5034","2.0","-2.5037","2.0","-2.5046","2.0","-2.5053","2.0"
"35","-2.4294","2.0","-2.4278999999999997","2.0","-2.4235999999999995","2.0","-2.4168","2.0","-2.4080999999999997","2.0","-2.3980999999999995","2.0","-2.3876","2.0","-2.3761","2.0","-2.3629","2.0","-2.3483","2.0","-2.335","2.0","-2.3248999999999995","2.0","-2.3187999999999995","2.0","-2.3172999999999995","2.0","-2.3198","2.0","-2.3242","2.0","-2.3278999999999996","2.0","-2.3293","2.0","-2.3278","2.0","-2.3245999999999998","2.0","-2.3232","2.0","-2.3281","2.0","-2.3388","2.0","-2.3503999999999996","2.0","-2.3579","2.0","-2.3588999999999998","2.0","-2.3533","2.0","-2.3422","2.0","-2.3266","2.0","-2.3079","2.0","-2.2876","2.0","-2.2675","2.0","-2.2497999999999996","2.0","-2.2367999999999997","2.0","-2.2318","2.0","-2.2325","2.0","-2.2340999999999998","2.0","-2.2363999999999997","2.0","-2.2382","2.0","-2.2390999999999996","2.0","-2.2390999999999996","2.0","-2.2392","2.0","-2.2405","2.0","-2.243","2.0","-2.2464999999999997","2.0","-2.2515","2.0","-2.2615999999999996","2.0","-2.28","2.0","-2.3049999999999997","2.0","-2.3301","2.0","-2.3484999999999996","2.0","-2.3617999999999997","2.0","-2.3758","2.0","-2.3905","2.0","-2.4040999999999997","2.0","-2.415","2.0","-2.423","2.0","-2.4277999999999995","2.0","-2.4294","2.0","-2.4284999999999997","2.0","-2.4250999999999996","2.0","-2.4154","2.0","-2.3947","2.0","-2.3642","2.0","-2.3324999999999996","2.0","-2.3129999999999997","2.0","-2.3508999999999998","2.0","-2.3891","2.0","-2.4168","2.0","-2.4297999999999997","2.0","-2.4263999999999997","2.0","-2.4179999999999997","2.0"
"36","-2.1018","2.0","-2.1197999999999997","2.0","-2.1504","2.0","-2.1801999999999997","2.0","-2.2059999999999995","2.0","-2.2268999999999997","2.0","-2.2422999999999997","2.0","-2.2520999999999995","2.0","-2.2565","2.0","-2.2550999999999997","2.0","-2.2481","2.0","-2.2368999999999994","2.0","-2.2224999999999997","2.0","-2.2047","2.0","-2.1841","2.0","-2.1641999999999997","2.0","-2.1495999999999995","2.0","-2.1441999999999997","2.0","-2.1551","2.0","-2.1765999999999996","2.0","-2.1933","2.0","-2.1969","2.0","-2.1872","2.0","-2.1704999999999997","2.0","-2.1529","2.0","-2.1384","2.0","-2.1289999999999996","2.0","-2.125","2.0","-2.1255999999999995","2.0","-2.1296999999999997","2.0","-2.1363","2.0","-2.1441999999999997","2.0","-2.1525","2.0","-2.1593999999999998","2.0","-2.1622999999999997","2.0","-2.1637999999999997","2.0","-2.1679999999999997","2.0","-2.1738999999999997","2.0","-2.1803999999999997","2.0","-2.1864","2.0","-2.1908","2.0","-2.1928","2.0","-2.1927","2.0","-2.1922999999999995","2.0","-2.194","2.0","-2.1980999999999997","2.0","-2.2031","2.0","-2.2085999999999997","2.0","-2.2177","2.0","-2.2319999999999998","2.0","-2.2468999999999997","2.0","-2.2542","2.0","-2.2496","2.0","-2.2341999999999995","2.0","-2.2112","2.0","-2.1830999999999996","2.0","-2.1517999999999997","2.0","-2.1203","2.0","-2.1018","2.0","-2.1064999999999996","2.0","-2.1205","2.0","-2.1437","2.0","-2.1753","2.0","-2.2142999999999997","2.0","-2.2582999999999998","2.0","-2.2995","2.0","-2.2946","2.0","-2.2981","2.0","-2.3144","2.0","-2.3393999999999995","2.0","-2.3667999999999996","2.0","-2.383","2.0"
"37","-2.041","2.0","-2.0429999999999997","2.0","-2.0486","2.0","-2.0568999999999997","2.0","-2.0663","2.0","-2.0752999999999995","2.0","-2.0822","2.0","-2.0855999999999995","2.0","-2.0846","2.0","-2.0790999999999995","2.0","-2.0698","2.0","-2.0580999999999996","2.0","-2.0463999999999998","2.0","-2.0361999999999996","2.0","-2.0284999999999997","2.0","-2.0231999999999997","2.0","-2.0201999999999996","2.0","-2.0193","2.0","-2.0058","2.0","-1.9753999999999996","2.0","-1.9398","2.0","-1.9031999999999996","2.0","-1.8662999999999998","2.0","-1.8280999999999996","2.0","-1.7872999999999997","2.0","-1.7436999999999996","2.0","-1.6992999999999996","2.0","-1.6589999999999998","2.0","-1.6315","2.0","-1.6197999999999997","2.0","-1.6147999999999998","2.0","-1.6115999999999997","2.0","-1.6094999999999997","2.0","-1.6081999999999996","2.0","-1.6077","2.0","-1.6103999999999998","2.0","-1.6209999999999996","2.0","-1.6435","2.0","-1.6778","2.0","-1.7187999999999999","2.0","-1.7613999999999996","2.0","-1.8019999999999996","2.0","-1.8385999999999996","2.0","-1.8708999999999998","2.0","-1.9","2.0","-1.9284999999999997","2.0","-1.9583999999999997","2.0","-1.9897999999999998","2.0","-2.0195999999999996","2.0","-2.0435999999999996","2.0","-2.0595999999999997","2.0","-2.0672999999999995","2.0","-2.0683999999999996","2.0","-2.0648","2.0","-2.0585999999999998","2.0","-2.0517999999999996","2.0","-2.046","2.0","-2.0422999999999996","2.0","-2.041","2.0","-2.0345","2.0","-2.0151999999999997","2.0","-1.9837999999999996","2.0","-1.9411999999999998","2.0","-1.8886999999999996","2.0","-1.8739999999999997","2.0","-1.8543999999999996","2.0","-1.8215999999999997","2.0","-1.7752999999999997","2.0","-1.7180999999999997","2.0","-1.6542999999999997","2.0","-1.5905999999999998","2.0","-1.5542999999999996","2.0"
"38","-2.041","2.0","-2.0221999999999998","2.0","-1.9897999999999998","2.0","-1.9577999999999998","2.0","-1.9292999999999996","2.0","-1.9034999999999997","2.0","-1.8784999999999998","2.0","-1.8531999999999997","2.0","-1.8278999999999996","2.0","-1.8045","2.0","-1.7849","2.0","-1.7677999999999998","2.0","-1.7485","2.0","-1.7229999999999999","2.0","-1.6904999999999997","2.0","-1.6534999999999997","2.0","-1.6193999999999997","2.0","-1.6035999999999997","2.0","-1.605","2.0","-1.6071999999999997","2.0","-1.6063999999999998","2.0","-1.5998999999999999","2.0","-1.5882999999999998","2.0","-1.5778999999999996","2.0","-1.5765999999999996","2.0","-1.5818999999999996","2.0","-1.5875","2.0","-1.5883999999999996","2.0","-1.5780999999999996","2.0","-1.5557999999999996","2.0","-1.5316999999999998","2.0","-1.5113999999999996","2.0","-1.4962","2.0","-1.4867999999999997","2.0","-1.4835999999999996","2.0","-1.4854999999999996","2.0","-1.4886","2.0","-1.4874999999999998","2.0","-1.4815999999999998","2.0","-1.4756999999999998","2.0","-1.4753999999999996","2.0","-1.4863999999999997","2.0","-1.5126999999999997","2.0","-1.5549","2.0","-1.6092999999999997","2.0","-1.6677","2.0","-1.7203","2.0","-1.7594999999999996","2.0","-1.7835999999999999","2.0","-1.7995999999999999","2.0","-1.8162999999999996","2.0","-1.8371999999999997","2.0","-1.8617999999999997","2.0","-1.8888999999999996","2.0","-1.9184999999999999","2.0","-1.9510999999999998","2.0","-1.9865","2.0","-2.0212999999999997","2.0","-2.041","2.0","-2.0345","2.0","-2.0151999999999997","2.0","-1.9837999999999996","2.0","-1.9411999999999998","2.0","-1.8886999999999996","2.0","-1.8276999999999997","2.0","-1.7598999999999996","2.0","-1.6872999999999996","2.0","-1.6117999999999997","2.0","-1.5358999999999998","2.0","-1.4632999999999998","2.0","-1.4024999999999999","2.0","-1.4247999999999998","2.0"
"39","-1.8832999999999998","2.0","-1.8796","2.0","-1.8683999999999998","2.0","-1.8493999999999997","2.0","-1.8232999999999997","2.0","-1.7927999999999997","2.0","-1.7614999999999998","2.0","-1.7317999999999998","2.0","-1.7048999999999999","2.0","-1.6791999999999998","2.0","-1.6509999999999998","2.0","-1.6172","2.0","-1.5781999999999998","2.0","-1.5368","2.0","-1.4978999999999996","2.0","-1.4701","2.0","-1.4674999999999998","2.0","-1.4743","2.0","-1.4776999999999996","2.0","-1.4850999999999996","2.0","-1.4937999999999998","2.0","-1.5023999999999997","2.0","-1.5082999999999998","2.0","-1.5042999999999997","2.0","-1.4821","2.0","-1.4438","2.0","-1.3945999999999996","2.0","-1.3375","2.0","-1.2744999999999997","2.0","-1.2092999999999998","2.0","-1.1465999999999998","2.0","-1.0917999999999997","2.0","-1.0495999999999999","2.0","-1.0229999999999997","2.0","-1.0139999999999998","2.0","-1.0145999999999997","2.0","-1.0178999999999996","2.0","-1.0274999999999999","2.0","-1.0478999999999998","2.0","-1.0816","2.0","-1.1322999999999999","2.0","-1.2125","2.0","-1.3054999999999999","2.0","-1.3950999999999998","2.0","-1.4743999999999997","2.0","-1.5393999999999997","2.0","-1.5888","2.0","-1.6239999999999997","2.0","-1.6479","2.0","-1.6656999999999997","2.0","-1.6851999999999996","2.0","-1.7121","2.0","-1.7460999999999998","2.0","-1.7832999999999997","2.0","-1.8186999999999998","2.0","-1.8478999999999997","2.0","-1.8681999999999999","2.0","-1.8796999999999997","2.0","-1.8832999999999998","2.0","-1.8838","2.0","-1.8848999999999996","2.0","-1.8861999999999997","2.0","-1.8862999999999999","2.0","-1.8832999999999998","2.0","-1.8276999999999997","2.0","-1.7598999999999996","2.0","-1.6872999999999996","2.0","-1.6117999999999997","2.0","-1.5358999999999998","2.0","-1.4632999999999998","2.0","-1.4024999999999999","2.0","-1.3754999999999997","2.0"
"40","-0.14289999999999958","2.0","-0.16789999999999994","2.0","-0.24629999999999974","2.0","-0.3637999999999999","2.0","-0.5005999999999999","2.0","-0.6427999999999998","2.0","-0.7803999999999998","2.0","-0.9059999999999997","2.0","-1.0145","2.0","-1.1033","2.0","-1.1733999999999996","2.0","-1.2290999999999999","2.0","-1.2763","2.0","-1.3192","2.0","-1.3580999999999999","2.0","-1.3872","2.0","-1.3927999999999998","2.0","-1.3878","2.0","-1.3781999999999996","2.0","-1.3556999999999997","2.0","-1.3280999999999996","2.0","-1.2971","2.0","-1.2626","2.0","-1.2248999999999999","2.0","-1.1846999999999999","2.0","-1.1429999999999998","2.0","-1.1006999999999998","2.0","-1.0593","2.0","-1.0201999999999996","2.0","-0.9851999999999999","2.0","-0.9556999999999998","2.0","-0.9325999999999999","2.0","-0.9158999999999997","2.0","-0.9058999999999999","2.0","-0.9024999999999999","2.0","-0.9051999999999998","2.0","-0.9131999999999998","2.0","-0.9292999999999996","2.0","-0.9627999999999997","2.0","-1.0227999999999997","2.0","-1.0979999999999999","2.0","-1.1586999999999996","2.0","-1.2062","2.0","-1.2445","2.0","-1.2737999999999996","2.0","-1.2956999999999996","2.0","-1.3114","2.0","-1.3192","2.0","-1.3129","2.0","-1.2809","2.0","-1.2114999999999996","2.0","-1.1014999999999997","2.0","-0.9576999999999996","2.0","-0.7906","2.0","-0.6123999999999996","2.0","-0.43699999999999983","2.0","-0.28279999999999994","2.0","-0.17659999999999965","2.0","-0.14289999999999958","2.0","-0.15409999999999968","2.0","-0.21439999999999992","2.0","-0.3443999999999998","2.0","-0.48829999999999973","2.0","-0.6330999999999998","2.0","-0.7715999999999998","2.0","-0.8998999999999997","2.0","-1.0171999999999999","2.0","-1.1237","2.0","-1.2205","2.0","-1.3083999999999998","2.0","-1.3844999999999996","2.0","-1.3754999999999997","2.0"
"41","-0.14289999999999958","2.0","-0.1509999999999998","2.0","-0.1751999999999998","2.0","-0.21469999999999967","2.0","-0.26849999999999996","2.0","-0.33519999999999994","2.0","-0.41329999999999956","2.0","-0.5006999999999997","2.0","-0.5949999999999998","2.0","-0.6938","2.0","-0.7942999999999998","2.0","-0.8936999999999999","2.0","-0.9893999999999998","2.0","-1.0787999999999998","2.0","-1.1595","2.0","-1.2279999999999998","2.0","-1.2782999999999998","2.0","-1.2984999999999998","2.0","-1.2885","2.0","-1.2579999999999996","2.0","-1.2085999999999997","2.0","-1.1461999999999999","2.0","-1.0778999999999996","2.0","-1.0097999999999998","2.0","-0.9478","2.0","-0.8985999999999996","2.0","-0.8672999999999997","2.0","-0.8483999999999998","2.0","-0.8306999999999998","2.0","-0.8072999999999997","2.0","-0.7771999999999997","2.0","-0.7431999999999999","2.0","-0.7110999999999996","2.0","-0.6875999999999998","2.0","-0.6789999999999998","2.0","-0.6873999999999998","2.0","-0.7109999999999999","2.0","-0.7436999999999996","2.0","-0.7704","2.0","-0.7765999999999997","2.0","-0.7646999999999999","2.0","-0.7448999999999999","2.0","-0.7192999999999996","2.0","-0.6849999999999996","2.0","-0.6428999999999996","2.0","-0.5957999999999997","2.0","-0.5467","2.0","-0.49929999999999986","2.0","-0.4549999999999996","2.0","-0.41179999999999994","2.0","-0.3684999999999996","2.0","-0.3254999999999999","2.0","-0.2838999999999996","2.0","-0.24509999999999987","2.0","-0.21069999999999967","2.0","-0.18199999999999994","2.0","-0.16059999999999963","2.0","-0.14739999999999975","2.0","-0.14289999999999958","2.0","-0.15409999999999968","2.0","-0.1873999999999998","2.0","-0.2408999999999999","2.0","-0.31199999999999983","2.0","-0.39739999999999975","2.0","-0.49339999999999984","2.0","-0.5960999999999999","2.0","-0.7018","2.0","-0.8068","2.0","-0.9070999999999998","2.0","-0.9981","2.0","-1.0700999999999996","2.0","-1.1007999999999996","2.0"
