"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68",""
"28","4.4822","0.0","4.4778","0.0","4.4658","0.0","4.4484","0.0","4.4246","0.0","4.3845","0.0","4.3138","0.0","4.2109","0.0","4.095","0.0","4.0008","0.0","3.9108","0.0","3.7678000000000003","0.0","3.5796","0.0","3.3693999999999997","0.0","3.1496000000000004","0.0","2.9264","0.0","2.7036999999999995","0.0","2.4846","0.0","2.2728","0.0","2.0725","0.0","1.8902","0.0","1.7362000000000002","0.0","1.6267","0.0","1.5854","0.0","1.6296","0.0","1.7530999999999999","0.0","1.9356999999999998","0.0","2.1572999999999998","0.0","2.4036","0.0","2.6651","0.0","2.936","0.0","3.2119","0.0","3.4894","0.0","3.7649","0.0","4.0338","0.0","4.2898","0.0","4.5214","0.0","4.692","0.0","4.707","0.0","4.6479","0.0","4.5958","0.0","4.5742","0.0","4.5858","0.0","4.6171","0.0","4.6571","0.0","4.6735","0.0","4.6432","0.0","4.6152","0.0","4.6018","0.0","4.5968","0.0","4.5958","0.0","4.5965","0.0","4.5977","0.0","4.5987","0.0","4.599","0.0","4.555","0.0","4.4281","0.0","4.2307","0.0","3.9774000000000003","0.0","3.6828000000000003","0.0","3.3606","0.0","3.0233999999999996","0.0","2.6839000000000004","0.0","2.3559","0.0","2.0563","0.0","1.8081999999999998","0.0","1.6425","0.0","1.5854","0.0"
"29","4.6599","0.0","4.6682","0.0","4.6906","0.0","4.7215","0.0","4.753","0.0","4.7567","0.0","4.7376","0.0","4.6955","0.0","4.6027","0.0","4.485","0.0","4.4101","0.0","4.4059","0.0","4.4329","0.0","4.4408","0.0","4.4073","0.0","4.3459","0.0","4.2746","0.0","4.2035","0.0","4.1382","0.0","4.0817","0.0","4.036","0.0","4.0026","0.0","3.9821999999999997","0.0","3.9753","0.0","3.9818","0.0","4.0013","0.0","4.0336","0.0","4.0784","0.0","4.1352","0.0","4.2034","0.0","4.2822","0.0","4.3704","0.0","4.4663","0.0","4.5663","0.0","4.663","0.0","4.7409","0.0","4.7831","0.0","4.7977","0.0","4.8014","0.0","4.8019","0.0","4.8018","0.0","4.8016","0.0","4.8021","0.0","4.8035","0.0","4.8065","0.0","4.8109","0.0","4.8157","0.0","4.8186","0.0","4.8169","0.0","4.8095","0.0","4.7979","0.0","4.785","0.0","4.7738","0.0","4.7661999999999995","0.0","4.7636","0.0","4.7686","0.0","4.7775","0.0","4.7357","0.0","4.6239","0.0","4.5036","0.0","4.3891","0.0","4.2849","0.0","4.1935","0.0","4.1166","0.0","4.0555","0.0","4.0112","0.0","3.9843","0.0","3.9753","0.0"
"30","4.7912","0.0","4.7922","0.0","4.7938","0.0","4.793","0.0","4.7928","0.0","4.8225999999999996","0.0","4.8776","0.0","4.9152","0.0","4.8544","0.0","4.8329","0.0","4.8224","0.0","4.8086","0.0","4.796","0.0","4.8094","0.0","4.8668","0.0","4.9572","0.0","5.0657","0.0","5.1832","0.0","5.3027","0.0","5.4112","0.0","5.481","0.0","5.5049","0.0","5.5097","0.0","5.5100999999999996","0.0","5.5151","0.0","5.529","0.0","5.5487","0.0","5.5333","0.0","5.4098","0.0","5.2959","0.0","5.1959","0.0","5.1126","0.0","5.0475","0.0","5.0022","0.0","4.9802","0.0","4.9916","0.0","4.9978","0.0","4.9371","0.0","5.0091","0.0","5.1289","0.0","5.2129","0.0","5.2424","0.0","5.2139","0.0","5.1285","0.0","5.0051","0.0","4.9189","0.0","4.9455","0.0","5.0361","0.0","5.0975","0.0","5.0779","0.0","5.0645","0.0","5.0553","0.0","5.0489","0.0","5.0451","0.0","5.0438","0.0","5.0033","0.0","4.9151","0.0","4.8709","0.0","4.9089","0.0","4.9772","0.0","5.0659","0.0","5.1727","0.0","5.2957","0.0","5.4318","0.0","5.5165","0.0","5.5128","0.0","5.5107","0.0","5.5100999999999996","0.0"
"31","4.9079","0.0","4.9124","0.0","4.9282","0.0","4.9597999999999995","0.0","5.0083","0.0","5.0587","0.0","5.0234","0.0","4.9491","0.0","5.0178","0.0","5.0891","0.0","5.1521","0.0","5.202","0.0","5.2467","0.0","5.2975","0.0","5.3568","0.0","5.4198","0.0","5.4796","0.0","5.5297","0.0","5.5681","0.0","5.6047","0.0","5.668","0.0","5.7656","0.0","5.8624","0.0","5.909","0.0","5.8714","0.0","5.7785","0.0","5.6597","0.0","5.5689","0.0","5.581","0.0","5.5747","0.0","5.5415","0.0","5.4813","0.0","5.4008","0.0","5.307","0.0","5.2047","0.0","5.0986","0.0","5.0455","0.0","5.1241","0.0","5.1998","0.0","5.2563","0.0","5.2889","0.0","5.2993","0.0","5.2915","0.0","5.2694","0.0","5.2367","0.0","5.1983","0.0","5.1594999999999995","0.0","5.1249","0.0","5.1514","0.0","5.2776","0.0","5.4056","0.0","5.5257","0.0","5.6262","0.0","5.6319","0.0","5.6239","0.0","5.6683","0.0","5.6883","0.0","5.6568","0.0","5.6226","0.0","5.591","0.0","5.565","0.0","5.5455","0.0","5.5317","0.0","5.5225","0.0","5.5765","0.0","5.7217","0.0","5.8492","0.0","5.909","0.0"
"32","5.598","0.0","5.5797","0.0","5.5267","0.0","5.444","0.0","5.3403","0.0","5.2369","0.0","5.2281","0.0","5.3139","0.0","5.4179","0.0","5.5001999999999995","0.0","5.5222999999999995","0.0","5.546","0.0","5.6051","0.0","5.6895999999999995","0.0","5.7853","0.0","5.881","0.0","5.9673","0.0","6.0377","0.0","6.0919","0.0","6.134","0.0","6.1645","0.0","6.1774","0.0","6.1638","0.0","6.1453","0.0","6.1399","0.0","6.1237","0.0","6.0967","0.0","6.0603","0.0","6.0187","0.0","5.9795","0.0","5.9497","0.0","5.9292","0.0","5.9107","0.0","5.8879","0.0","5.8598","0.0","5.8314","0.0","5.8108","0.0","5.8037","0.0","5.8101","0.0","5.8243","0.0","5.8378","0.0","5.8433","0.0","5.8383","0.0","5.8337","0.0","5.8464","0.0","5.8812","0.0","5.8542","0.0","5.8313","0.0","5.8091","0.0","5.7774","0.0","5.7346","0.0","5.6908","0.0","5.655","0.0","5.6942","0.0","5.7185","0.0","5.7105","0.0","5.7739","0.0","5.9029","0.0","6.0343","0.0","6.1558","0.0","6.2591","0.0","6.2785","0.0","6.2424","0.0","6.2094","0.0","6.1821","0.0","6.1619","0.0","6.1495","0.0","6.1453","0.0"
"33","6.0149","0.0","6.0023","0.0","5.9667","0.0","5.9159","0.0","5.8628","0.0","5.8218","0.0","5.7977","0.0","5.7664","0.0","5.7139","0.0","5.6937","0.0","5.7677","0.0","5.8865","0.0","6.0069","0.0","6.1142","0.0","6.2047","0.0","6.2809","0.0","6.3365","0.0","6.3549999999999995","0.0","6.3593","0.0","6.3566","0.0","6.3429","0.0","6.3179","0.0","6.2942","0.0","6.2861","0.0","6.2911","0.0","6.2905","0.0","6.2706","0.0","6.2352","0.0","6.1912","0.0","6.1424","0.0","6.0903","0.0","6.0357","0.0","5.9812","0.0","5.9307","0.0","5.8881","0.0","5.8565","0.0","5.8392","0.0","5.8399","0.0","5.8615","0.0","5.9011","0.0","5.943","0.0","5.9618","0.0","5.9551","0.0","5.9367","0.0","5.9104","0.0","5.8825","0.0","5.9381","0.0","6.007","0.0","6.0457","0.0","6.0349","0.0","6.073","0.0","6.1512","0.0","6.2577","0.0","6.3335","0.0","6.3386","0.0","6.3438","0.0","6.3555","0.0","6.3645","0.0","6.3616","0.0","6.3437","0.0","6.3141","0.0","6.3393","0.0","6.3958","0.0","6.4295","0.0","6.435","0.0","6.3991","0.0","6.3291","0.0","6.2861","0.0"
"34","6.2008","0.0","6.1913","0.0","6.1645","0.0","6.124","0.0","6.0735","0.0","6.0166","0.0","5.9635","0.0","5.9471","0.0","5.9908","0.0","6.0702","0.0","6.1607","0.0","6.244","0.0","6.3093","0.0","6.3557","0.0","6.384","0.0","6.3964","0.0","6.4151","0.0","6.4732","0.0","6.547","0.0","6.610200000000001","0.0","6.6409","0.0","6.6402","0.0","6.633800000000001","0.0","6.6317","0.0","6.6389","0.0","6.6579999999999995","0.0","6.6707","0.0","6.642799999999999","0.0","6.569100000000001","0.0","6.4801","0.0","6.3984","0.0","6.3349","0.0","6.2936","0.0","6.2743","0.0","6.2753","0.0","6.2939","0.0","6.3265","0.0","6.3667","0.0","6.4045","0.0","6.4283","0.0","6.4331","0.0","6.4308","0.0","6.4205","0.0","6.3874","0.0","6.33","0.0","6.2549","0.0","6.1735999999999995","0.0","6.0985","0.0","6.0826","0.0","6.1577","0.0","6.2255","0.0","6.2794","0.0","6.3152","0.0","6.3769","0.0","6.4532","0.0","6.4582","0.0","6.4725","0.0","6.4945","0.0","6.5222","0.0","6.5545","0.0","6.591100000000001","0.0","6.629899999999999","0.0","6.663","0.0","6.6769","0.0","6.6645","0.0","6.6434","0.0","6.6335","0.0","6.6317","0.0"
"35","6.793100000000001","0.0","6.786199999999999","0.0","6.7635000000000005","0.0","6.7203","0.0","6.656599999999999","0.0","6.5837","0.0","6.5205","0.0","6.4817","0.0","6.4717","0.0","6.4882","0.0","6.5277","0.0","6.5901","0.0","6.671799999999999","0.0","6.748900000000001","0.0","6.773999999999999","0.0","6.7612000000000005","0.0","6.748900000000001","0.0","6.744300000000001","0.0","6.7484","0.0","6.759499999999999","0.0","6.7806","0.0","6.8109","0.0","6.832800000000001","0.0","6.839600000000001","0.0","6.8315","0.0","6.8073","0.0","6.7698","0.0","6.7280999999999995","0.0","6.693300000000001","0.0","6.672599999999999","0.0","6.6669","0.0","6.671900000000001","0.0","6.6789000000000005","0.0","6.677099999999999","0.0","6.660500000000001","0.0","6.6347000000000005","0.0","6.6076","0.0","6.579700000000001","0.0","6.55","0.0","6.5212","0.0","6.4999","0.0","6.4919","0.0","6.4948","0.0","6.5049","0.0","6.5243","0.0","6.5537","0.0","6.5922","0.0","6.637600000000001","0.0","6.687200000000001","0.0","6.736599999999999","0.0","6.780200000000001","0.0","6.814","0.0","6.7889","0.0","6.7066","0.0","6.6394","0.0","6.6439","0.0","6.658099999999999","0.0","6.6838999999999995","0.0","6.723699999999999","0.0","6.7780000000000005","0.0","6.8438","0.0","6.9122","0.0","6.966100000000001","0.0","6.9331","0.0","6.895","0.0","6.865","0.0","6.846","0.0","6.839600000000001","0.0"
"36","7.2170000000000005","0.0","7.200100000000001","0.0","7.1562","0.0","7.1022","0.0","7.0543","0.0","7.016500000000001","0.0","6.984299999999999","0.0","6.956300000000001","0.0","6.9376999999999995","0.0","6.936299999999999","0.0","6.9556000000000004","0.0","6.983599999999999","0.0","6.9771","0.0","6.9457","0.0","6.9612","0.0","7.0032","0.0","7.023199999999999","0.0","7.0205","0.0","7.007999999999999","0.0","7.000299999999999","0.0","7.004199999999999","0.0","7.009499999999999","0.0","7.0115","0.0","7.012499999999999","0.0","7.0068","0.0","6.982100000000001","0.0","6.9404","0.0","6.9139","0.0","6.914300000000001","0.0","6.9193999999999996","0.0","6.9153","0.0","6.900499999999999","0.0","6.8787","0.0","6.8546","0.0","6.8322","0.0","6.8139","0.0","6.7997","0.0","6.787100000000001","0.0","6.7721","0.0","6.754099999999999","0.0","6.7399000000000004","0.0","6.734999999999999","0.0","6.7354","0.0","6.7399000000000004","0.0","6.7522","0.0","6.7707","0.0","6.791","0.0","6.8100000000000005","0.0","6.8260000000000005","0.0","6.837199999999999","0.0","6.8408","0.0","6.829700000000001","0.0","6.8386","0.0","6.8553999999999995","0.0","6.861800000000001","0.0","6.870900000000001","0.0","6.895099999999999","0.0","6.927099999999999","0.0","6.9603","0.0","6.988200000000001","0.0","7.0044","0.0","7.000400000000001","0.0","6.9726","0.0","6.990500000000001","0.0","6.9975000000000005","0.0","7.0039","0.0","7.0100999999999996","0.0","7.012499999999999","0.0"
"37","7.4109","0.0","7.4064","0.0","7.3911999999999995","0.0","7.364699999999999","0.0","7.3317","0.0","7.3025","0.0","7.285399999999999","0.0","7.2804","0.0","7.276999999999999","0.0","7.2593","0.0","7.2179","0.0","7.169600000000001","0.0","7.1675","0.0","7.2149","0.0","7.2631","0.0","7.3081","0.0","7.3614","0.0","7.407","0.0","7.4038","0.0","7.363200000000001","0.0","7.3391","0.0","7.3444","0.0","7.3614999999999995","0.0","7.368600000000001","0.0","7.367100000000001","0.0","7.376099999999999","0.0","7.4117","0.0","7.467499999999999","0.0","7.5282","0.0","7.545400000000001","0.0","7.4475999999999996","0.0","7.311999999999999","0.0","7.174799999999999","0.0","7.0624","0.0","6.9884","0.0","6.948600000000001","0.0","6.932","0.0","6.9338999999999995","0.0","6.9513","0.0","6.976800000000001","0.0","6.9992","0.0","7.007999999999999","0.0","7.016","0.0","7.038499999999999","0.0","7.0725","0.0","7.1143","0.0","7.1576","0.0","7.188000000000001","0.0","7.1851","0.0","7.1576","0.0","7.138400000000001","0.0","7.1472999999999995","0.0","7.1296","0.0","7.0638000000000005","0.0","7.0449","0.0","7.053100000000001","0.0","7.0764","0.0","7.110099999999999","0.0","7.1472","0.0","7.1793","0.0","7.199","0.0","7.2034","0.0","7.213100000000001","0.0","7.2417","0.0","7.287000000000001","0.0","7.33","0.0","7.358700000000001","0.0","7.368600000000001","0.0"
"38","7.7357","0.0","7.732799999999999","0.0","7.728899999999999","0.0","7.7324","0.0","7.745100000000001","0.0","7.760400000000001","0.0","7.767099999999999","0.0","7.7521","0.0","7.708500000000001","0.0","7.6464","0.0","7.5825","0.0","7.5242","0.0","7.475199999999999","0.0","7.4467","0.0","7.453799999999999","0.0","7.485200000000001","0.0","7.501899999999999","0.0","7.485099999999999","0.0","7.476699999999999","0.0","7.4892","0.0","7.494999999999999","0.0","7.4986999999999995","0.0","7.5114","0.0","7.5237","0.0","7.4979","0.0","7.4711","0.0","7.474399999999999","0.0","7.508900000000001","0.0","7.5547","0.0","7.581300000000001","0.0","7.6190999999999995","0.0","7.639799999999999","0.0","7.6448","0.0","7.6342","0.0","7.6046","0.0","7.5504","0.0","7.472300000000001","0.0","7.3856","0.0","7.3126","0.0","7.2684","0.0","7.251899999999999","0.0","7.2492","0.0","7.2551000000000005","0.0","7.2766","0.0","7.319599999999999","0.0","7.382999999999999","0.0","7.4556000000000004","0.0","7.5137","0.0","7.506600000000001","0.0","7.470700000000001","0.0","7.3664000000000005","0.0","7.241099999999999","0.0","7.1873000000000005","0.0","7.247299999999999","0.0","7.286199999999999","0.0","7.2943999999999996","0.0","7.3199000000000005","0.0","7.359999999999999","0.0","7.3329","0.0","7.2780000000000005","0.0","7.2295","0.0","7.206099999999999","0.0","7.213699999999999","0.0","7.254300000000001","0.0","7.3172999999999995","0.0","7.3942","0.0","7.474500000000001","0.0","7.5237","0.0"
"39","8.2131","0.0","8.1979","0.0","8.1651","0.0","8.1295","0.0","8.0939","0.0","8.0566","0.0","8.0171","0.0","7.981999999999999","0.0","7.964","0.0","7.9712","0.0","8.0003","0.0","7.985200000000001","0.0","7.9312000000000005","0.0","7.879099999999999","0.0","7.833","0.0","7.796099999999999","0.0","7.774800000000001","0.0","7.7646999999999995","0.0","7.748099999999999","0.0","7.724600000000001","0.0","7.6983999999999995","0.0","7.669499999999999","0.0","7.6389","0.0","7.621600000000001","0.0","7.6541","0.0","7.7021","0.0","7.7338000000000005","0.0","7.739800000000001","0.0","7.7241","0.0","7.734299999999999","0.0","7.787599999999999","0.0","7.827400000000001","0.0","7.839499999999999","0.0","7.8407","0.0","7.850099999999999","0.0","7.878","0.0","7.837300000000001","0.0","7.775600000000001","0.0","7.725","0.0","7.6838999999999995","0.0","7.6561","0.0","7.6462","0.0","7.6622","0.0","7.7074","0.0","7.774900000000001","0.0","7.725199999999999","0.0","7.6044","0.0","7.5237","0.0","7.524699999999999","0.0","7.544499999999999","0.0","7.597799999999999","0.0","7.6274999999999995","0.0","7.603199999999999","0.0","7.534599999999999","0.0","7.488300000000001","0.0","7.4754000000000005","0.0","7.4407","0.0","7.3964","0.0","7.4298","0.0","7.501799999999999","0.0","7.5771","0.0","7.6441","0.0","7.6935","0.0","7.7204999999999995","0.0","7.7234","0.0","7.701599999999999","0.0","7.6579999999999995","0.0","7.621600000000001","0.0"
"40","8.4591","0.0","8.4635","0.0","8.4658","0.0","8.4525","0.0","8.4207","0.0","8.3733","0.0","8.3162","0.0","8.2559","0.0","8.1949","0.0","8.1329","0.0","8.0773","0.0","8.0968","0.0","8.1813","0.0","8.2658","0.0","8.2374","0.0","8.1266","0.0","8.0381","0.0","7.999700000000001","0.0","8.0096","0.0","8.0362","0.0","8.0536","0.0","8.0579","0.0","8.0567","0.0","8.0556","0.0","8.0586","0.0","8.0601","0.0","8.0497","0.0","8.0305","0.0","8.0164","0.0","8.020199999999999","0.0","8.047","0.0","8.0891","0.0","8.1222","0.0","8.0996","0.0","8.0136","0.0","7.9169","0.0","7.9253","0.0","7.986000000000001","0.0","8.0496","0.0","8.0942","0.0","8.0475","0.0","8.0294","0.0","8.0579","0.0","8.0014","0.0","7.8643","0.0","7.8544","0.0","7.9344","0.0","8.0086","0.0","8.0871","0.0","8.1831","0.0","8.29","0.0","8.391","0.0","8.4104","0.0","8.4089","0.0","8.4141","0.0","8.3764","0.0","8.2922","0.0","8.1991","0.0","8.1243","0.0","8.0858","0.0","8.0897","0.0","8.1311","0.0","8.1535","0.0","8.1087","0.0","8.0769","0.0","8.060599999999999","0.0","8.0559","0.0","8.0556","0.0"
"41","8.5425","0.0","8.5562","0.0","8.5899","0.0","8.6229","0.0","8.6244","0.0","8.5955","0.0","8.5558","0.0","8.515","0.0","8.4769","0.0","8.4429","0.0","8.4131","0.0","8.3876","0.0","8.3662","0.0","8.3462","0.0","8.3406","0.0","8.3392","0.0","8.3341","0.0","8.3272","0.0","8.3225","0.0","8.3273","0.0","8.346","0.0","8.3699","0.0","8.3845","0.0","8.388","0.0","8.3915","0.0","8.3976","0.0","8.3968","0.0","8.3831","0.0","8.3603","0.0","8.3428","0.0","8.3538","0.0","8.4173","0.0","8.4124","0.0","8.3645","0.0","8.3605","0.0","8.3447","0.0","8.2957","0.0","8.2277","0.0","8.157399999999999","0.0","8.1045","0.0","8.1402","0.0","8.1524","0.0","8.1094","0.0","8.1342","0.0","8.235","0.0","8.3303","0.0","8.4022","0.0","8.4611","0.0","8.5243","0.0","8.5937","0.0","8.5732","0.0","8.4607","0.0","8.4718","0.0","8.5236","0.0","8.5414","0.0","8.5302","0.0","8.4979","0.0","8.4485","0.0","8.3889","0.0","8.326","0.0","8.2645","0.0","8.2066","0.0","8.1971","0.0","8.2693","0.0","8.3298","0.0","8.3677","0.0","8.3841","0.0","8.388","0.0"
"42","8.818","0.0","8.8021","0.0","8.7817","0.0","8.7769","0.0","8.8087","0.0","8.868","0.0","8.9283","0.0","8.9679","0.0","8.9611","0.0","8.9226","0.0","8.8726","0.0","8.7817","0.0","8.6396","0.0","8.5041","0.0","8.4861","0.0","8.565","0.0","8.6457","0.0","8.7071","0.0","8.7457","0.0","8.7634","0.0","8.7677","0.0","8.7733","0.0","8.7918","0.0","8.8061","0.0","8.7726","0.0","8.7211","0.0","8.6909","0.0","8.6785","0.0","8.6651","0.0","8.6346","0.0","8.5787","0.0","8.4986","0.0","8.5354","0.0","8.6843","0.0","8.7645","0.0","8.7134","0.0","8.6869","0.0","8.656","0.0","8.6017","0.0","8.5356","0.0","8.4842","0.0","8.4654","0.0","8.4753","0.0","8.5056","0.0","8.5598","0.0","8.6455","0.0","8.7619","0.0","8.8884","0.0","8.8498","0.0","8.7167","0.0","8.66","0.0","8.714","0.0","8.6833","0.0","8.663","0.0","8.663499999999999","0.0","8.7029","0.0","8.7819","0.0","8.787","0.0","8.7922","0.0","8.7954","0.0","8.7967","0.0","8.7992","0.0","8.8051","0.0","8.8122","0.0","8.8156","0.0","8.8132","0.0","8.8084","0.0","8.8061","0.0"
"43","8.9038","0.0","8.9456","0.0","9.0353","0.0","9.1336","0.0","9.1996","0.0","9.2049","0.0","9.1616","0.0","9.1085","0.0","9.0885","0.0","9.0914","0.0","9.0769","0.0","9.0401","0.0","9.0295","0.0","9.0532","0.0","9.1043","0.0","9.1732","0.0","9.2379","0.0","9.3003","0.0","9.3506","0.0","9.3579","0.0","9.3144","0.0","9.2403","0.0","9.1627","0.0","9.1259","0.0","9.1801","0.0","9.2856","0.0","9.377","0.0","9.4179","0.0","9.3911","0.0","9.3055","0.0","9.1887","0.0","9.0653","0.0","8.9492","0.0","8.8464","0.0","8.8268","0.0","8.9056","0.0","8.8851","0.0","8.8102","0.0","8.7245","0.0","8.6514","0.0","8.6039","0.0","8.5877","0.0","8.6172","0.0","8.6926","0.0","8.7911","0.0","8.8866","0.0","8.9456","0.0","8.9352","0.0","9.0074","0.0","8.9305","0.0","8.824","0.0","8.7389","0.0","8.7513","0.0","8.772","0.0","8.7785","0.0","8.7792","0.0","8.7972","0.0","8.9233","0.0","9.07","0.0","9.2273","0.0","9.383","0.0","9.5199","0.0","9.4988","0.0","9.3947","0.0","9.293","0.0","9.2066","0.0","9.1473","0.0","9.1259","0.0"
"44","10.1027","0.0","10.1023","0.0","10.0629","0.0","9.9982","0.0","9.9576","0.0","9.943","0.0","9.905","0.0","9.8025","0.0","9.6368","0.0","9.4497","0.0","9.2936","0.0","9.2183","0.0","9.197799999999999","0.0","9.1966","0.0","9.2116","0.0","9.2581","0.0","9.3615","0.0","9.5004","0.0","9.5717","0.0","9.5383","0.0","9.491","0.0","9.4403","0.0","9.4039","0.0","9.3911","0.0","9.4076","0.0","9.4587","0.0","9.5416","0.0","9.5987","0.0","9.4934","0.0","9.3548","0.0","9.258","0.0","9.2088","0.0","9.1953","0.0","9.2001","0.0","9.2125","0.0","9.254","0.0","9.3489","0.0","9.2919","0.0","9.2207","0.0","9.189","0.0","9.1792","0.0","9.1774","0.0","9.1748","0.0","9.1693","0.0","9.1682","0.0","9.1849","0.0","9.238","0.0","9.174","0.0","9.0504","0.0","9.118","0.0","9.2268","0.0","9.3376","0.0","9.3488","0.0","9.2261","0.0","9.1743","0.0","9.1749","0.0","9.1891","0.0","9.2335","0.0","9.313","0.0","9.426","0.0","9.5696","0.0","9.5865","0.0","9.6048","0.0","9.5937","0.0","9.5179","0.0","9.446","0.0","9.404","0.0","9.3911","0.0"
"45","10.1898","0.0","10.1766","0.0","10.1801","0.0","10.2022","0.0","10.2011","0.0","10.1853","0.0","10.157","0.0","10.0885","0.0","10.0291","0.0","9.9903","0.0","9.9626","0.0","9.9408","0.0","9.9227","0.0","9.9056","0.0","9.8822","0.0","9.8394","0.0","9.7726","0.0","9.7043","0.0","9.7304","0.0","9.8468","0.0","9.8061","0.0","9.7533","0.0","9.7247","0.0","9.7161","0.0","9.7245","0.0","9.7512","0.0","9.7982","0.0","9.8649","0.0","9.9533","0.0","10.0594","0.0","10.128","0.0","10.054","0.0","9.9391","0.0","9.8175","0.0","9.6865","0.0","9.5454","0.0","9.4063","0.0","9.4602","0.0","9.5566","0.0","9.627","0.0","9.6699","0.0","9.685","0.0","9.6682","0.0","9.6144","0.0","9.5267","0.0","9.4171","0.0","9.2971","0.0","9.3448","0.0","9.5074","0.0","9.7109","0.0","9.6242","0.0","9.4923","0.0","9.4457","0.0","9.532399999999999","0.0","9.5671","0.0","9.5735","0.0","9.5901","0.0","9.6118","0.0","9.6323","0.0","9.6447","0.0","9.6355","0.0","9.7376","0.0","9.8569","0.0","9.8005","0.0","9.7566","0.0","9.7304","0.0","9.7189","0.0","9.7161","0.0"
"46","10.2712","0.0","10.2716","0.0","10.2849","0.0","10.3137","0.0","10.3489","0.0","10.3568","0.0","10.3323","0.0","10.3295","0.0","10.3261","0.0","10.3154","0.0","10.3041","0.0","10.2916","0.0","10.2718","0.0","10.2391","0.0","10.1977","0.0","10.1637","0.0","10.1455","0.0","10.1149","0.0","10.0296","0.0","9.959","0.0","10.0798","0.0","10.2383","0.0","10.3712","0.0","10.4282","0.0","10.3701","0.0","10.2171","0.0","10.0214","0.0","9.8852","0.0","9.9722","0.0","10.159","0.0","10.2668","0.0","10.2978","0.0","10.2458","0.0","10.132","0.0","10.0671","0.0","10.062","0.0","10.0958","0.0","10.1223","0.0","10.1094","0.0","10.0668","0.0","10.0208","0.0","10.0003","0.0","9.9977","0.0","9.9993","0.0","10.0088","0.0","10.0125","0.0","9.9765","0.0","9.901","0.0","9.8201","0.0","9.7322","0.0","9.9342","0.0","10.1373","0.0","10.0389","0.0","9.9806","0.0","9.9615","0.0","9.9758","0.0","10.022","0.0","10.1026","0.0","10.1762","0.0","10.0836","0.0","9.9938","0.0","9.9194","0.0","9.9152","0.0","10.0771","0.0","10.2114","0.0","10.3231","0.0","10.4004","0.0","10.4282","0.0"
"47","10.7017","0.0","10.7073","0.0","10.6849","0.0","10.6367","0.0","10.6036","0.0","10.5872","0.0","10.5914","0.0","10.6217","0.0","10.6653","0.0","10.6913","0.0","10.6843","0.0","10.6546","0.0","10.6222","0.0","10.5955","0.0","10.5405","0.0","10.448","0.0","10.3559","0.0","10.283","0.0","10.2764","0.0","10.3417","0.0","10.4684","0.0","10.6114","0.0","10.6063","0.0","10.6002","0.0","10.6094","0.0","10.6285","0.0","10.5623","0.0","10.4729","0.0","10.4017","0.0","10.3283","0.0","10.3437","0.0","10.3729","0.0","10.317","0.0","10.3127","0.0","10.3073","0.0","10.3206","0.0","10.3622","0.0","10.3821","0.0","10.3536","0.0","10.3284","0.0","10.3127","0.0","10.3083","0.0","10.3238","0.0","10.3352","0.0","10.2995","0.0","10.2344","0.0","10.2104","0.0","10.2646","0.0","10.3433","0.0","10.3597","0.0","10.2689","0.0","10.1492","0.0","10.3039","0.0","10.362","0.0","10.3692","0.0","10.3574","0.0","10.3208","0.0","10.2587","0.0","10.2156","0.0","10.3542","0.0","10.2917","0.0","10.2617","0.0","10.2893","0.0","10.3206","0.0","10.4631","0.0","10.5591","0.0","10.5951","0.0","10.6001","0.0"
