"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"25","-4.5255","2.0","-4.5676000000000005","2.0","-4.613","2.0","-4.648000000000001","2.0","-4.670100000000001","2.0","-4.6776","2.0","-4.6713000000000005","2.0","-4.654","2.0","-4.6294","2.0","-4.601","2.0","-4.5723","2.0","-4.5497000000000005","2.0","-4.5501000000000005","2.0","-4.582400000000001","2.0","-4.6257","2.0","-4.6654","2.0","-4.693300000000001","2.0","-4.7034","2.0","-4.7129","2.0","-4.7296000000000005","2.0","-4.7237","2.0","-4.6878","2.0","-4.6456","2.0","-4.6146","2.0","-4.598800000000001","2.0","-4.5937","2.0","-4.5936","2.0","-4.594200000000001","2.0","-4.591900000000001","2.0","-4.5842","2.0","-4.569100000000001","2.0","-4.5456","2.0","-4.5145","2.0","-4.4804","2.0","-4.4618","2.0","-4.453600000000001","2.0","-4.431100000000001","2.0","-4.399500000000001","2.0","-4.3653","2.0","-4.334300000000001","2.0","-4.3113","2.0","-4.3001000000000005","2.0","-4.3036","2.0","-4.3235","2.0","-4.3588000000000005","2.0","-4.4057","2.0","-4.458200000000001","2.0","-4.5086","2.0","-4.5459000000000005","2.0","-4.5589","2.0","-4.5497000000000005","2.0","-4.5339","2.0","-4.5479","2.0","-4.578200000000001","2.0","-4.599","2.0","-4.605","2.0","-4.5932","2.0","-4.562600000000001","2.0","-4.5255","2.0","-4.5209","2.0","-4.507300000000001","2.0","-4.4854","2.0","-4.456300000000001","2.0","-4.421600000000001","2.0","-4.3833","2.0","-4.343500000000001","2.0","-4.304600000000001","2.0","-4.2691","2.0","-4.290500000000001","2.0","-4.3193","2.0","-4.2982000000000005","2.0","-4.2891","2.0"
"26","-4.5255","2.0","-4.5153","2.0","-4.488300000000001","2.0","-4.452","2.0","-4.413200000000001","2.0","-4.377000000000001","2.0","-4.3474","2.0","-4.329400000000001","2.0","-4.3293","2.0","-4.3495","2.0","-4.384","2.0","-4.4209000000000005","2.0","-4.439500000000001","2.0","-4.429","2.0","-4.409400000000001","2.0","-4.3947","2.0","-4.389","2.0","-4.3883","2.0","-4.394","2.0","-4.399900000000001","2.0","-4.3979","2.0","-4.3853","2.0","-4.357900000000001","2.0","-4.3128","2.0","-4.2537","2.0","-4.190200000000001","2.0","-4.133800000000001","2.0","-4.096","2.0","-4.0859000000000005","2.0","-4.104100000000001","2.0","-4.143800000000001","2.0","-4.196300000000001","2.0","-4.2536000000000005","2.0","-4.305400000000001","2.0","-4.3304","2.0","-4.3235","2.0","-4.3034","2.0","-4.2712","2.0","-4.2298","2.0","-4.183400000000001","2.0","-4.1387","2.0","-4.1042000000000005","2.0","-4.0909","2.0","-4.110200000000001","2.0","-4.163200000000001","2.0","-4.221","2.0","-4.267","2.0","-4.303100000000001","2.0","-4.3448","2.0","-4.3946000000000005","2.0","-4.4454","2.0","-4.4889","2.0","-4.4962","2.0","-4.485600000000001","2.0","-4.4839","2.0","-4.4927","2.0","-4.5072","2.0","-4.520300000000001","2.0","-4.5255","2.0","-4.5209","2.0","-4.507300000000001","2.0","-4.4853000000000005","2.0","-4.456300000000001","2.0","-4.421600000000001","2.0","-4.3833","2.0","-4.343500000000001","2.0","-4.304600000000001","2.0","-4.2691","2.0","-4.2392","2.0","-4.2165","2.0","-4.202500000000001","2.0","-4.1977","2.0"
"27","-4.4966","2.0","-4.4484","2.0","-4.385400000000001","2.0","-4.3231","2.0","-4.2675","2.0","-4.2243","2.0","-4.1972000000000005","2.0","-4.1839","2.0","-4.176200000000001","2.0","-4.1684","2.0","-4.1664","2.0","-4.181100000000001","2.0","-4.212000000000001","2.0","-4.248","2.0","-4.2792","2.0","-4.299300000000001","2.0","-4.3071","2.0","-4.308400000000001","2.0","-4.2874","2.0","-4.2393","2.0","-4.1785000000000005","2.0","-4.1113","2.0","-4.041600000000001","2.0","-3.9730000000000003","2.0","-3.9093000000000004","2.0","-3.8543000000000003","2.0","-3.8127000000000004","2.0","-3.7996000000000003","2.0","-3.7870000000000004","2.0","-3.7684000000000006","2.0","-3.7493000000000003","2.0","-3.7336","2.0","-3.7227000000000006","2.0","-3.7163000000000004","2.0","-3.7142000000000004","2.0","-3.7172","2.0","-3.7259","2.0","-3.7401000000000004","2.0","-3.7599","2.0","-3.7867000000000006","2.0","-3.8359000000000005","2.0","-3.9067000000000003","2.0","-3.9831000000000003","2.0","-4.0513","2.0","-4.0994","2.0","-4.142","2.0","-4.1828","2.0","-4.2084","2.0","-4.1981","2.0","-4.1569","2.0","-4.1115","2.0","-4.089","2.0","-4.1048","2.0","-4.1524","2.0","-4.2186","2.0","-4.2941","2.0","-4.371700000000001","2.0","-4.444800000000001","2.0","-4.4966","2.0","-4.4821","2.0","-4.4417","2.0","-4.382700000000001","2.0","-4.3143","2.0","-4.2468","2.0","-4.192200000000001","2.0","-4.164300000000001","2.0","-4.174","2.0","-4.2208000000000006","2.0","-4.2392","2.0","-4.2165","2.0","-4.202500000000001","2.0","-4.1977","2.0"
"28","-3.7760000000000002","2.0","-3.7799000000000005","2.0","-3.7913000000000006","2.0","-3.8089000000000004","2.0","-3.8303000000000003","2.0","-3.8528000000000002","2.0","-3.8742","2.0","-3.8952000000000004","2.0","-3.9197","2.0","-3.9477","2.0","-3.9703000000000004","2.0","-3.9747000000000003","2.0","-3.9590000000000005","2.0","-3.9322000000000004","2.0","-3.9027000000000003","2.0","-3.8763000000000005","2.0","-3.8580000000000005","2.0","-3.8514000000000004","2.0","-3.8508000000000004","2.0","-3.8485000000000005","2.0","-3.8439000000000005","2.0","-3.8363000000000005","2.0","-3.8255000000000003","2.0","-3.813","2.0","-3.8035000000000005","2.0","-3.8001000000000005","2.0","-3.7964","2.0","-3.7694","2.0","-3.7401000000000004","2.0","-3.7150000000000003","2.0","-3.6942000000000004","2.0","-3.6780000000000004","2.0","-3.6667000000000005","2.0","-3.66","2.0","-3.6578000000000004","2.0","-3.6610000000000005","2.0","-3.6710000000000003","2.0","-3.6899000000000006","2.0","-3.7201000000000004","2.0","-3.7621","2.0","-3.7984000000000004","2.0","-3.8211000000000004","2.0","-3.8315","2.0","-3.8272000000000004","2.0","-3.8139000000000003","2.0","-3.8007000000000004","2.0","-3.7953","2.0","-3.8012000000000006","2.0","-3.8166","2.0","-3.8369000000000004","2.0","-3.8564000000000003","2.0","-3.8664000000000005","2.0","-3.8612","2.0","-3.8465000000000003","2.0","-3.8284000000000002","2.0","-3.8093000000000004","2.0","-3.7922000000000002","2.0","-3.7803000000000004","2.0","-3.7760000000000002","2.0","-3.7757000000000005","2.0","-3.7750000000000004","2.0","-3.7737000000000003","2.0","-3.7718000000000003","2.0","-3.7694","2.0","-3.7664000000000004","2.0","-3.7627000000000006","2.0","-3.7585000000000006","2.0","-3.7541","2.0","-3.7497000000000003","2.0","-3.7461","2.0","-3.7436000000000003","2.0","-3.7427","2.0"
"29","-3.7760000000000002","2.0","-3.7757000000000005","2.0","-3.7749000000000006","2.0","-3.7736","2.0","-3.7723000000000004","2.0","-3.7718000000000003","2.0","-3.7729000000000004","2.0","-3.7747","2.0","-3.7739000000000003","2.0","-3.7684000000000006","2.0","-3.7590000000000003","2.0","-3.7475000000000005","2.0","-3.7357000000000005","2.0","-3.7242000000000006","2.0","-3.7134","2.0","-3.7032000000000003","2.0","-3.6949000000000005","2.0","-3.6915000000000004","2.0","-3.6955","2.0","-3.7054","2.0","-3.7174000000000005","2.0","-3.7286","2.0","-3.7369000000000003","2.0","-3.7396000000000003","2.0","-3.7314000000000003","2.0","-3.7084","2.0","-3.6739000000000006","2.0","-3.6346000000000003","2.0","-3.5954000000000006","2.0","-3.5585000000000004","2.0","-3.5248000000000004","2.0","-3.4955000000000003","2.0","-3.4725","2.0","-3.4576000000000002","2.0","-3.4525000000000006","2.0","-3.4582000000000006","2.0","-3.4749000000000003","2.0","-3.5008000000000004","2.0","-3.5321000000000002","2.0","-3.5638000000000005","2.0","-3.5924000000000005","2.0","-3.6173","2.0","-3.6396000000000006","2.0","-3.6603000000000003","2.0","-3.6795","2.0","-3.6965000000000003","2.0","-3.7094000000000005","2.0","-3.7173000000000003","2.0","-3.7228000000000003","2.0","-3.7291000000000003","2.0","-3.7373000000000003","2.0","-3.7461","2.0","-3.7541","2.0","-3.7605000000000004","2.0","-3.7657000000000003","2.0","-3.7699000000000003","2.0","-3.7732","2.0","-3.7753000000000005","2.0","-3.7760000000000002","2.0","-3.7757000000000005","2.0","-3.7750000000000004","2.0","-3.7737000000000003","2.0","-3.7718000000000003","2.0","-3.7694","2.0","-3.7664000000000004","2.0","-3.7627000000000006","2.0","-3.7585000000000006","2.0","-3.7541","2.0","-3.7497000000000003","2.0","-3.7461","2.0","-3.7436000000000003","2.0","-3.7427","2.0"
"30","-3.3187000000000006","2.0","-3.3254","2.0","-3.3378000000000005","2.0","-3.3542000000000005","2.0","-3.3741000000000003","2.0","-3.3952","2.0","-3.4144000000000005","2.0","-3.4290000000000003","2.0","-3.4384000000000006","2.0","-3.4442000000000004","2.0","-3.4490000000000003","2.0","-3.4557","2.0","-3.466","2.0","-3.4810000000000003","2.0","-3.4999000000000002","2.0","-3.5203000000000007","2.0","-3.5373","2.0","-3.5442","2.0","-3.5375000000000005","2.0","-3.5199000000000003","2.0","-3.4963000000000006","2.0","-3.4709000000000003","2.0","-3.4462","2.0","-3.4235","2.0","-3.4033","2.0","-3.3856","2.0","-3.37","2.0","-3.3561000000000005","2.0","-3.3435000000000006","2.0","-3.3321000000000005","2.0","-3.3223000000000003","2.0","-3.3151","2.0","-3.3106","2.0","-3.3084000000000002","2.0","-3.3078000000000003","2.0","-3.3097000000000003","2.0","-3.3157000000000005","2.0","-3.3260000000000005","2.0","-3.3397000000000006","2.0","-3.3552000000000004","2.0","-3.3708","2.0","-3.3853000000000004","2.0","-3.3978","2.0","-3.4084000000000003","2.0","-3.4178000000000006","2.0","-3.4271000000000003","2.0","-3.4373000000000005","2.0","-3.4487000000000005","2.0","-3.4603","2.0","-3.4700000000000006","2.0","-3.4744","2.0","-3.4699000000000004","2.0","-3.4542","2.0","-3.4292000000000002","2.0","-3.3998000000000004","2.0","-3.3710000000000004","2.0","-3.3465000000000003","2.0","-3.3279000000000005","2.0","-3.3187000000000006","2.0","-3.3183000000000002","2.0","-3.3316000000000003","2.0","-3.3635","2.0","-3.4044000000000003","2.0","-3.4493","2.0","-3.4903000000000004","2.0","-3.5164000000000004","2.0","-3.5192000000000005","2.0","-3.5002000000000004","2.0","-3.4705000000000004","2.0","-3.4417000000000004","2.0","-3.4216000000000006","2.0","-3.4145000000000003","2.0"
"31","-3.3187000000000006","2.0","-3.3210000000000006","2.0","-3.3268000000000004","2.0","-3.3333000000000004","2.0","-3.3390000000000004","2.0","-3.3433","2.0","-3.3463000000000003","2.0","-3.3478000000000003","2.0","-3.3480000000000003","2.0","-3.3469000000000007","2.0","-3.3447000000000005","2.0","-3.3417000000000003","2.0","-3.338","2.0","-3.3340000000000005","2.0","-3.3301000000000003","2.0","-3.3267","2.0","-3.3244000000000002","2.0","-3.3235","2.0","-3.3198000000000003","2.0","-3.3089000000000004","2.0","-3.2923","2.0","-3.2715000000000005","2.0","-3.2489000000000003","2.0","-3.2274000000000003","2.0","-3.2126","2.0","-3.2106000000000003","2.0","-3.2183","2.0","-3.2285000000000004","2.0","-3.2369000000000003","2.0","-3.2417000000000002","2.0","-3.2426000000000004","2.0","-3.2402000000000006","2.0","-3.236","2.0","-3.2321000000000004","2.0","-3.2305","2.0","-3.2316000000000003","2.0","-3.2340000000000004","2.0","-3.2353000000000005","2.0","-3.2342000000000004","2.0","-3.2305","2.0","-3.2247000000000003","2.0","-3.2175000000000002","2.0","-3.2095000000000002","2.0","-3.2017","2.0","-3.1954000000000002","2.0","-3.1936","2.0","-3.2024000000000004","2.0","-3.2181000000000006","2.0","-3.2346000000000004","2.0","-3.2506000000000004","2.0","-3.2656","2.0","-3.2794000000000003","2.0","-3.2913000000000006","2.0","-3.301","2.0","-3.3082000000000003","2.0","-3.3131000000000004","2.0","-3.3163","2.0","-3.3181000000000003","2.0","-3.3187000000000006","2.0","-3.3183000000000002","2.0","-3.3172000000000006","2.0","-3.3154000000000003","2.0","-3.3128","2.0","-3.3095000000000003","2.0","-3.3054000000000006","2.0","-3.3008000000000006","2.0","-3.2957","2.0","-3.2905000000000006","2.0","-3.2855000000000003","2.0","-3.2814000000000005","2.0","-3.2786000000000004","2.0","-3.2776000000000005","2.0"
"32","-3.3047000000000004","2.0","-3.2975000000000003","2.0","-3.2844000000000007","2.0","-3.2684000000000006","2.0","-3.2495000000000003","2.0","-3.2277000000000005","2.0","-3.2039000000000004","2.0","-3.1795","2.0","-3.1564000000000005","2.0","-3.1367000000000003","2.0","-3.1216000000000004","2.0","-3.1117000000000004","2.0","-3.1066000000000003","2.0","-3.1052000000000004","2.0","-3.1062000000000003","2.0","-3.1082","2.0","-3.1100000000000003","2.0","-3.1106000000000003","2.0","-3.1114000000000006","2.0","-3.1138000000000003","2.0","-3.1179000000000006","2.0","-3.1238","2.0","-3.1310000000000002","2.0","-3.1379","2.0","-3.1396000000000006","2.0","-3.1301000000000005","2.0","-3.1119000000000003","2.0","-3.0916000000000006","2.0","-3.0728000000000004","2.0","-3.0576000000000003","2.0","-3.0466000000000006","2.0","-3.04","2.0","-3.0368000000000004","2.0","-3.0357000000000003","2.0","-3.0355000000000003","2.0","-3.0355000000000003","2.0","-3.0361000000000002","2.0","-3.0385000000000004","2.0","-3.0439000000000003","2.0","-3.0533","2.0","-3.0669000000000004","2.0","-3.0845000000000002","2.0","-3.1049","2.0","-3.1268000000000002","2.0","-3.1482","2.0","-3.1658000000000004","2.0","-3.1738000000000004","2.0","-3.1770000000000005","2.0","-3.1822000000000004","2.0","-3.1912000000000003","2.0","-3.2039000000000004","2.0","-3.2192000000000003","2.0","-3.2356000000000003","2.0","-3.2518000000000002","2.0","-3.2665000000000006","2.0","-3.2791000000000006","2.0","-3.2897000000000003","2.0","-3.2988000000000004","2.0","-3.3047000000000004","2.0","-3.3116000000000003","2.0","-3.3172000000000006","2.0","-3.3154000000000003","2.0","-3.3128","2.0","-3.3095000000000003","2.0","-3.3054000000000006","2.0","-3.3008000000000006","2.0","-3.2957","2.0","-3.2904","2.0","-3.2855000000000003","2.0","-3.2814000000000005","2.0","-3.2786000000000004","2.0","-3.2776000000000005","2.0"
"33","-2.2127000000000003","2.0","-2.2133000000000003","2.0","-2.2132000000000005","2.0","-2.2092000000000005","2.0","-2.1999000000000004","2.0","-2.1849000000000003","2.0","-2.1647000000000003","2.0","-2.1409000000000002","2.0","-2.1161000000000003","2.0","-2.0930000000000004","2.0","-2.0735","2.0","-2.0585000000000004","2.0","-2.0475000000000003","2.0","-2.0399000000000003","2.0","-2.035","2.0","-2.0322000000000005","2.0","-2.0309000000000004","2.0","-2.0305000000000004","2.0","-2.0313000000000003","2.0","-2.0334000000000003","2.0","-2.0371","2.0","-2.0423000000000004","2.0","-2.0482000000000005","2.0","-2.0540000000000003","2.0","-2.0587000000000004","2.0","-2.0614000000000003","2.0","-2.0612000000000004","2.0","-2.0578000000000003","2.0","-2.0518000000000005","2.0","-2.0447","2.0","-2.0382000000000002","2.0","-2.0336000000000003","2.0","-2.031","2.0","-2.0297000000000005","2.0","-2.0293","2.0","-2.0301000000000005","2.0","-2.0325","2.0","-2.0368000000000004","2.0","-2.0429000000000004","2.0","-2.0504000000000002","2.0","-2.0588","2.0","-2.0673000000000004","2.0","-2.0751000000000004","2.0","-2.0812000000000004","2.0","-2.0858000000000003","2.0","-2.0896000000000003","2.0","-2.0938000000000003","2.0","-2.0999000000000003","2.0","-2.1094000000000004","2.0","-2.1232","2.0","-2.1411000000000002","2.0","-2.1616000000000004","2.0","-2.1819","2.0","-2.1995000000000005","2.0","-2.2122","2.0","-2.2189000000000005","2.0","-2.2195000000000005","2.0","-2.2157000000000004","2.0","-2.2127000000000003","2.0","-2.2268000000000003","2.0","-2.248","2.0","-2.2666000000000004","2.0","-2.2814000000000005","2.0","-2.293","2.0","-2.3017000000000003","2.0","-2.3085000000000004","2.0","-2.3140000000000005","2.0","-2.3190000000000004","2.0","-2.3236000000000003","2.0","-2.3276000000000003","2.0","-2.3303000000000003","2.0","-2.3312000000000004","2.0"
"34","-2.1698000000000004","2.0","-2.1650000000000005","2.0","-2.1528000000000005","2.0","-2.1364000000000005","2.0","-2.1178000000000003","2.0","-2.0983000000000005","2.0","-2.0784000000000002","2.0","-2.0582000000000003","2.0","-2.0379000000000005","2.0","-2.0186","2.0","-2.0027000000000004","2.0","-1.9935000000000005","2.0","-1.9907000000000004","2.0","-1.9912000000000005","2.0","-1.9929000000000001","2.0","-1.9944000000000002","2.0","-1.9954000000000005","2.0","-1.9957000000000003","2.0","-1.9961000000000002","2.0","-1.9970000000000003","2.0","-1.9983000000000004","2.0","-1.9994000000000005","2.0","-2.0000000000000004","2.0","-1.9998000000000005","2.0","-1.9991000000000003","2.0","-1.9979000000000005","2.0","-1.9967000000000001","2.0","-1.9956000000000005","2.0","-1.9946000000000002","2.0","-1.9931000000000005","2.0","-1.9905000000000004","2.0","-1.9872000000000005","2.0","-1.9840000000000004","2.0","-1.9817000000000005","2.0","-1.9808000000000003","2.0","-1.9824000000000002","2.0","-1.9865000000000004","2.0","-1.9922000000000004","2.0","-1.9984000000000002","2.0","-2.0043","2.0","-2.0086000000000004","2.0","-2.0098000000000003","2.0","-2.0075000000000003","2.0","-2.0023000000000004","2.0","-1.9957000000000003","2.0","-1.9888000000000003","2.0","-1.9833000000000003","2.0","-1.9804000000000004","2.0","-1.9822000000000002","2.0","-1.9911000000000003","2.0","-2.0071000000000003","2.0","-2.0273000000000003","2.0","-2.0499000000000005","2.0","-2.0736000000000003","2.0","-2.0979","2.0","-2.1218000000000004","2.0","-2.144","2.0","-2.1620000000000004","2.0","-2.1698000000000004","2.0","-2.1516","2.0","-2.1192","2.0","-2.0856000000000003","2.0","-2.0580000000000003","2.0","-2.0422000000000002","2.0","-2.0368000000000004","2.0","-2.0369","2.0","-2.0395000000000003","2.0","-2.0432","2.0","-2.0481000000000003","2.0","-2.0545000000000004","2.0","-2.0597000000000003","2.0","-2.0615","2.0"
"35","-1.9738000000000002","2.0","-1.9728000000000003","2.0","-1.9700000000000002","2.0","-1.9655000000000005","2.0","-1.9600000000000004","2.0","-1.9541000000000004","2.0","-1.9491000000000005","2.0","-1.9456000000000002","2.0","-1.9433000000000002","2.0","-1.9405000000000001","2.0","-1.9341000000000004","2.0","-1.9217000000000004","2.0","-1.9065000000000003","2.0","-1.8979000000000004","2.0","-1.8981000000000003","2.0","-1.9010000000000002","2.0","-1.9033000000000002","2.0","-1.9042000000000003","2.0","-1.9030000000000005","2.0","-1.9002000000000003","2.0","-1.8985000000000003","2.0","-1.9027000000000003","2.0","-1.9129000000000005","2.0","-1.9250000000000003","2.0","-1.9359000000000002","2.0","-1.9443000000000001","2.0","-1.9491000000000005","2.0","-1.9498000000000002","2.0","-1.9463000000000004","2.0","-1.9387000000000003","2.0","-1.9279000000000002","2.0","-1.9152000000000005","2.0","-1.9030000000000005","2.0","-1.8939000000000004","2.0","-1.8905000000000003","2.0","-1.8911000000000002","2.0","-1.8928000000000003","2.0","-1.8955000000000002","2.0","-1.8981000000000003","2.0","-1.8990000000000005","2.0","-1.8967000000000005","2.0","-1.8908000000000005","2.0","-1.8823000000000003","2.0","-1.8730000000000002","2.0","-1.8658000000000001","2.0","-1.8656000000000001","2.0","-1.8747000000000003","2.0","-1.8899000000000004","2.0","-1.9059000000000004","2.0","-1.9175000000000004","2.0","-1.9237000000000002","2.0","-1.9292000000000002","2.0","-1.9378000000000002","2.0","-1.9477000000000002","2.0","-1.9569000000000005","2.0","-1.9643000000000002","2.0","-1.9696000000000002","2.0","-1.9727000000000001","2.0","-1.9738000000000002","2.0","-1.9732000000000003","2.0","-1.9712000000000005","2.0","-1.9654000000000003","2.0","-1.9517000000000002","2.0","-1.9278000000000004","2.0","-1.9016000000000002","2.0","-1.9206000000000003","2.0","-1.9571000000000005","2.0","-1.9865000000000004","2.0","-2.0045","2.0","-2.0099000000000005","2.0","-2.0069000000000004","2.0","-2.0040000000000004","2.0"
"36","-1.7170000000000005","2.0","-1.737","2.0","-1.7626000000000004","2.0","-1.7859000000000003","2.0","-1.8057000000000003","2.0","-1.8212000000000002","2.0","-1.8324000000000003","2.0","-1.8398000000000003","2.0","-1.8453000000000004","2.0","-1.8505000000000003","2.0","-1.8557000000000001","2.0","-1.8600000000000003","2.0","-1.8608000000000002","2.0","-1.8515000000000001","2.0","-1.8325000000000005","2.0","-1.8125000000000004","2.0","-1.7976000000000005","2.0","-1.7920000000000003","2.0","-1.7999000000000005","2.0","-1.8157000000000005","2.0","-1.8285000000000005","2.0","-1.8307000000000002","2.0","-1.8217000000000003","2.0","-1.8070000000000004","2.0","-1.7911000000000001","2.0","-1.7771000000000003","2.0","-1.7666000000000004","2.0","-1.7604000000000002","2.0","-1.7582000000000004","2.0","-1.7592000000000003","2.0","-1.7625000000000002","2.0","-1.7672000000000003","2.0","-1.7721000000000005","2.0","-1.7759000000000005","2.0","-1.7774000000000005","2.0","-1.7798000000000003","2.0","-1.7860000000000005","2.0","-1.7945000000000002","2.0","-1.8031000000000001","2.0","-1.8106000000000004","2.0","-1.8165000000000004","2.0","-1.8211000000000004","2.0","-1.8249000000000004","2.0","-1.8282000000000003","2.0","-1.8306000000000004","2.0","-1.8296000000000001","2.0","-1.8257000000000003","2.0","-1.8238000000000003","2.0","-1.8280000000000003","2.0","-1.8386000000000005","2.0","-1.8505000000000003","2.0","-1.8560000000000003","2.0","-1.8507000000000002","2.0","-1.8363000000000005","2.0","-1.8158000000000003","2.0","-1.7916000000000003","2.0","-1.7650000000000001","2.0","-1.7376000000000005","2.0","-1.7170000000000005","2.0","-1.7221000000000002","2.0","-1.7374000000000005","2.0","-1.7621000000000002","2.0","-1.7949000000000002","2.0","-1.8335000000000004","2.0","-1.8725000000000005","2.0","-1.8708000000000005","2.0","-1.8602000000000003","2.0","-1.8634000000000004","2.0","-1.8778000000000001","2.0","-1.8980000000000001","2.0","-1.9169000000000005","2.0","-1.9251000000000005","2.0"
"37","-1.6974000000000005","2.0","-1.6999000000000004","2.0","-1.7070000000000003","2.0","-1.7176000000000005","2.0","-1.7301000000000002","2.0","-1.7426000000000004","2.0","-1.7534000000000005","2.0","-1.7600000000000002","2.0","-1.7606000000000002","2.0","-1.7550000000000003","2.0","-1.7447000000000004","2.0","-1.7322000000000002","2.0","-1.7198000000000002","2.0","-1.7092000000000005","2.0","-1.7015000000000002","2.0","-1.6967000000000003","2.0","-1.6945000000000001","2.0","-1.6940000000000004","2.0","-1.6840000000000002","2.0","-1.6609000000000003","2.0","-1.6329000000000002","2.0","-1.6036000000000001","2.0","-1.5745000000000005","2.0","-1.5461000000000005","2.0","-1.5188000000000001","2.0","-1.4928000000000003","2.0","-1.4682000000000004","2.0","-1.4455000000000005","2.0","-1.4263000000000003","2.0","-1.4129000000000005","2.0","-1.4068000000000005","2.0","-1.4055000000000004","2.0","-1.4062000000000001","2.0","-1.4071000000000002","2.0","-1.4075000000000002","2.0","-1.4093000000000004","2.0","-1.4164000000000003","2.0","-1.4317000000000002","2.0","-1.4542000000000002","2.0","-1.4805000000000001","2.0","-1.5075000000000003","2.0","-1.5337000000000005","2.0","-1.5583000000000005","2.0","-1.5814000000000004","2.0","-1.6033000000000004","2.0","-1.6253000000000002","2.0","-1.6481000000000003","2.0","-1.6711000000000005","2.0","-1.6920000000000002","2.0","-1.7080000000000002","2.0","-1.7178000000000004","2.0","-1.7220000000000004","2.0","-1.7217000000000002","2.0","-1.7183000000000002","2.0","-1.7130000000000005","2.0","-1.7072000000000003","2.0","-1.7020000000000004","2.0","-1.6986000000000003","2.0","-1.6974000000000005","2.0","-1.6927000000000003","2.0","-1.6789000000000005","2.0","-1.6563000000000003","2.0","-1.6254000000000004","2.0","-1.5869000000000004","2.0","-1.5488000000000004","2.0","-1.5371000000000001","2.0","-1.5124000000000004","2.0","-1.4746000000000001","2.0","-1.4274000000000004","2.0","-1.3763000000000005","2.0","-1.3289000000000004","2.0","-1.3051000000000004","2.0"
