         273 -0.612133026     -0.219035998       3.69240008E-02  0.211735994      0.567008018      0.703194022       3.37460303       4.52351284       6.03842211       6.25201893       6.52123880       6.70335197       7.22354603    
         274 -0.615208983     -0.217529997       3.52689996E-02  0.207697004      0.575142026      0.712116003       3.36844897       4.47779179       6.03806591       6.25074720       6.51907396       6.72022104       7.21924305    
         275 -0.618179977     -0.216033995       3.37099992E-02  0.203693002      0.583145976      0.721391022       3.36234498       4.43218899       6.03777599       6.24940491       6.51702595       6.73715687       7.22495699    
         276 -0.621047974     -0.214552999       3.22539993E-02  0.199726000      0.591014981      0.731025994       3.35629892       4.38674498       6.03754616       6.24799490       6.51506615       6.75406790       7.21107578    
         277 -0.623813987     -0.213088006       3.09030004E-02  0.195800006      0.598743975      0.741024971       3.35031700       4.34150410       6.03736877       6.24652004       6.51320505       6.77094984       7.20286083    
         278 -0.626479030     -0.211642995       2.96640005E-02  0.191917002      0.606326997      0.751390994       3.34440708       4.29650688       6.03724098       6.24498796       6.51143694       6.78782177       7.19744110    
         279 -0.629046023     -0.210217997       2.85410006E-02  0.188079998      0.613758981      0.762125015       3.33857393       4.25179815       6.03715611       6.24341106       6.50975418       6.80465698       7.19456291    
         280 -0.631514013     -0.208813995       2.75389999E-02  0.184292004      0.621035993      0.773226976       3.33282709       4.20742083       6.03710890       6.24179316       6.50815296       6.82139921       7.18547106    
         281 -0.633886993     -0.207433999       2.66619995E-02  0.180555999      0.628152013      0.784691989       3.32717204       4.16342020       6.03709698       6.24014091       6.50662899       6.83804893       7.18043423    
         282 -0.636162996     -0.206081003       2.59130001E-02  0.176873997      0.635102987      0.796513975       3.32161593       4.11984015       6.03711510       6.23846722       6.50517607       6.85456419       7.17463779    
         283 -0.633446991     -0.204753995       2.52969991E-02  0.173249006      0.641882002      0.808682978       3.31616497       4.07672882       6.03716087       6.23677206       6.50379086       6.87093592       7.16736984    
         284 -0.614224017     -0.203456998       2.48140004E-02  0.169682994      0.648486018      0.821186006       3.31082702       4.03413486       6.03722715       6.23506403       6.50247288       6.88739586       7.16162777    
         285 -0.595658004     -0.202190995       2.44679991E-02  0.166178003      0.654909015      0.834007025       3.30560803       3.99210811       6.03731489       6.23335314       6.50121212       6.90317822       7.15647602    
         286 -0.577777982     -0.200957000       2.42599994E-02  0.162737995      0.661146998      0.847123027       3.30051398       3.95070004       6.03741980       6.23164511       6.50000811       6.91908693       7.15030384    
         287 -0.560603976     -0.199756995       2.41899993E-02  0.159363002      0.667194009      0.860509992       3.29555106       3.90996289       6.03753901       6.22994900       6.49886179       6.93451214       7.14404297    
         288 -0.544155002     -0.198592007       2.42570005E-02  0.156057000      0.673047006      0.874137998       3.29072690       3.86995411       6.03767014       6.22826195       6.49776602       6.94984388       7.13955879    
         289 -0.528442979     -0.197464004       2.44609993E-02  0.152821004      0.678699017      0.887971997       3.28604603       3.83073211       6.03780985       6.22660208       6.49672413       6.96488190       7.13421392    
         290 -0.513477981     -0.196373001       2.47970000E-02  0.149657995      0.684147000      0.901971996       3.28151608       3.79235601       6.03795815       6.22496986       6.49573278       6.97938919       7.12777901    
         291 -0.499269009     -0.195322007       2.52630003E-02  0.146569997      0.689387023      0.916092992       3.27714109       3.75488997       6.03811216       6.22337389       6.49479103       6.99403191       7.12560701    
         292 -0.485817999     -0.194312006       2.58520003E-02  0.143558994      0.694413006      0.930284023       3.27292895       3.71840000       6.03826904       6.22181606       6.49388790       7.00769520       7.11763906    
         293 -0.473127007     -0.193342999       2.65590008E-02  0.140627995      0.699222982      0.944491029       3.26888394       3.68295503       6.03842783       6.22030401       6.49303389       7.02106285       7.11290789    
         294 -0.461194009     -0.192416996       2.73749996E-02  0.137778997      0.703812003      0.958653986       3.26501203       3.64862704       6.03858709       6.21884203       6.49222898       7.03402996       7.10843086    
         295 -0.450015008     -0.191534996       2.82920003E-02  0.135014996      0.708176970      0.972707987       3.26131797       3.61548901       6.03874493       6.21743393       6.49146509       7.04667807       7.10367823    
         296 -0.439583004     -0.190697998       2.92990003E-02  0.132340997      0.712312996      0.986582994       3.25780702       3.58361793       6.03889990       6.21608400       6.49074507       7.05860996       7.09954023    
         297 -0.429886997     -0.189906999       3.03830002E-02  0.129758999      0.716217995       1.00020504       3.25448394       3.55309296       6.03905201       6.21479797       6.49006605       7.07009792       7.09550810    
         298 -0.420917004     -0.189162001       3.15309986E-02  0.127276003      0.719887972       1.01349699       3.25135207       3.52399611       6.03919888       6.21357822       6.48943281       7.08097696       7.09203100    
         299 -0.412658989     -0.188465998       3.27289999E-02  0.124894999      0.723318994       1.02637696       3.24841809       3.49640894       6.03934097       6.21242714       6.48884201       7.08794594       7.09174919    
         300 -0.405099005     -0.187817007       3.39599997E-02  0.122624002      0.726508975       1.03876400       3.24568391       3.47041702       6.03947496       6.21134996       6.48829508       7.08469009       7.10128212    
         301 -0.398221999     -0.187216997       3.52060013E-02  0.120468996      0.729454994       1.05057096       3.24315405       3.44610190       6.03960180       6.21034718       6.48779202       7.08174801       7.11017609    
         302 -0.392010987     -0.186667994       3.64490002E-02  0.118438996      0.732154012       1.06171501       3.24083304       3.42355108       6.03972006       6.20942497       6.48733377       7.07891512       7.11852789    
         303 -0.386449993     -0.186168998       3.76680009E-02  0.116543002      0.734602988       1.07211006       3.23872209       3.40284491       6.03983021       6.20858192       6.48691511       7.07632589       7.12643099    
         304 -0.381525010     -0.185720995       3.88429984E-02  0.114793003      0.736800015       1.08167303       3.23682499       3.38406491       6.03992891       6.20781708       6.48654318       7.07401085       7.13312578    
         305 -0.377220005     -0.185323998       3.99519987E-02  0.113201000      0.738744020       1.09032702       3.23514509       3.36728811       6.04001808       6.20714188       6.48621178       7.07195091       7.13939810    
         306 -0.373519003     -0.184980005       4.09730002E-02  0.111778997      0.740432024       1.09799600       3.23368502       3.35258603       6.04009724       6.20655298       6.48592615       7.07018518       7.14462709    
         307 -0.370411992     -0.184687003       4.18849997E-02  0.110542998      0.741864026       1.10461104       3.23244500       3.34002399       6.04016399       6.20605278       6.48568392       7.06868410       7.14930105    
         308 -0.367886007     -0.184447005       4.26659994E-02  0.109507002      0.743036985       1.11011302       3.23142791       3.32966208       6.04021883       6.20564079       6.48548698       7.06750822       7.15320921    
         309 -0.365931004     -0.184261993       4.32960019E-02  0.108684003      0.743951023       1.11444795       3.23063588       3.32154799       6.04026222       6.20532084       6.48533106       7.06647015       7.15596581    
         310 -0.364540994     -0.184128001       4.37600017E-02  0.108085997      0.744603992       1.11757600       3.23007011       3.31572294       6.04029417       6.20509291       6.48522377       7.06579399       7.15811396    
         311 -0.363707989     -0.184047997       4.40439992E-02  0.107724003      0.744996011       1.11946404       3.22972989       3.31221604       6.04031277       6.20495605       6.48516083       7.06542206       7.15946817    
         312 -0.363431007     -0.184020996       4.41390015E-02  0.107602000      0.745127022       1.12009597       3.22961593       3.31104493       6.04031897       6.20490599       6.48513889       7.06528616       7.15992308    
         313 -0.363566011     -0.184028000       4.40020002E-02  0.107651003      0.745001972       1.11957800       3.22982311       3.31204891       6.04032183       6.20470190       6.48513317       7.06524611       7.15964079    
         314 -0.363970011     -0.184051007       4.35939990E-02  0.107799001      0.744628012       1.11802399       3.23046803       3.31503296       6.04032898       6.20408678       6.48511505       7.06541014       7.15919495    
         315 -0.364641994     -0.184089005       4.29169983E-02  0.108042002      0.744006991       1.11544096       3.23161602       3.31992197       6.04034185       6.20305920       6.48508406       7.06530094       7.15840483    
         316 -0.365581006     -0.184140995       4.19819988E-02  0.108378999      0.743139982       1.11184096       3.23335791       3.32661104       6.04035997       6.20162392       6.48504114       7.06533813       7.15748310    
         317 -0.366786987     -0.184208006       4.07980010E-02  0.108805999      0.742031991       1.10723805       3.23579311       3.33498001       6.04038191       6.19978189       6.48497581       7.06538820       7.15610600    
         318 -0.368256986     -0.184288993       3.93770002E-02  0.109318003      0.740685999       1.10165203       3.23901010       3.34491205       6.04040718       6.19753790       6.48488712       7.06541014       7.15453577    
         319 -0.369989008     -0.184384003       3.77359986E-02  0.109911002      0.739107013       1.09510505       3.24308801       3.35629797       6.04043722       6.19489479       6.48477077       7.06542206       7.15295696    
         320 -0.371978998     -0.184492007       3.58889997E-02  0.110581003      0.737300992       1.08762395       3.24808502       3.36904001       6.04046822       6.19185877       6.48462391       7.06533813       7.15124989    
         321 -0.374222010     -0.184614003       3.38540003E-02  0.111322999      0.735271990       1.07923901       3.25404811       3.38305306       6.04050112       6.18843603       6.48443413       7.06535482       7.14921284    
         322 -0.376711994     -0.184747994       3.16499993E-02  0.112134002      0.733027995       1.06998205       3.26100612       3.39826107       6.04053307       6.18462801       6.48419619       7.06512022       7.14677620    
         323 -0.379442006     -0.184894994       2.92939991E-02  0.113008998      0.730575025       1.05988801       3.26897693       3.41459489       6.04056406       6.18044519       6.48390293       7.06464911       7.14468098    
         324 -0.382400990     -0.185053006       2.68070009E-02  0.113945998      0.727918983       1.04899502       3.27797103       3.43199611       6.04058981       6.17589283       6.48354578       7.06436920       7.14250422    
         325 -0.385578990     -0.185222998       2.42079999E-02  0.114942998      0.725067973       1.03734195       3.28798795       3.45040798       6.04061079       6.17098188       6.48311281       7.06346607       7.14062786    
         326 -0.388960987     -0.185404003       2.15169992E-02  0.115996003      0.722028971       1.02497196       3.29902196       3.46977806       6.04062080       6.16571903       6.48259687       7.06238317       7.13863516    
         327 -0.392527997     -0.185596004       1.87519994E-02  0.117104001      0.718806982       1.01192796       3.31106305       3.49006009       6.04061699       6.16011810       6.48198891       7.06104183       7.13704395    
         328 -0.396263003     -0.185799003       1.59329996E-02  0.118265003      0.715408981      0.998252988       3.32409501       3.51120806       6.04059410       6.15419006       6.48127985       7.05969620       7.13564491    
         329 -0.400142998     -0.186012000       1.30789997E-02  0.119478002      0.711840987      0.983992994       3.33810091       3.53317904       6.04054308       6.14794779       6.48045588       7.05744410       7.13459492    
         330 -0.404141992     -0.186237007       1.02059999E-02  0.120741002      0.708105028      0.969196975       3.35305810       3.55593300       6.04045677       6.14141178       6.47951221       7.05523491       7.13493776    
         331 -0.408232987     -0.186471999       7.33100018E-03  0.122051999      0.704204977      0.953911006       3.36894393       3.57943106       6.04032278       6.13459921       6.47843695       7.05702591       7.14552784    
         332 -0.412384987     -0.186718002       4.47000004E-03  0.123411998      0.700143993      0.938187003       3.38573408       3.60363603       6.04012203       6.12753391       6.47721577       7.04925108       7.13379383    
         333 -0.416565001     -0.186975002       1.63800002E-03  0.124817997      0.695921004      0.922073007       3.40340304       3.62851095       6.03982782       6.12025404       6.47584581       7.04580784       7.13606691    
         334 -0.420738995     -0.187243000      -1.15300005E-03  0.126268998      0.691533983      0.905623972       3.42192411       3.65402508       6.03940916       6.11280489       6.47431517       7.04270887       7.13660479    
         335 -0.424872994     -0.187523007      -3.88900004E-03  0.127764001      0.686978996      0.888894022       3.44126892       3.68014193       6.03880978       6.10524178       6.47261381       7.03761101       7.13624907    
         336 -0.428930014     -0.187813997      -6.56000013E-03  0.129300997      0.682246983      0.871939003       3.46141005       3.70683289       6.03795290       6.09765720       6.47073603       7.03333187       7.13821793    
         337 -0.432877004     -0.188116997      -9.15599987E-03  0.130879998      0.677326024      0.854821980       3.48232007       3.73406601       6.03671885       6.09017801       6.46867085       7.02881384       7.14141417    
         338 -0.436677992     -0.188431993      -1.16680004E-02  0.132497996      0.672197998      0.837607026       3.50396895       3.76181293       6.03492880       6.08299303       6.46641397       7.02369499       7.14182997    
         339 -0.440302998     -0.188758999      -1.40910000E-02  0.134155005      0.666836977      0.820369005       3.52633095       3.79004502       6.03233910       6.07635689       6.46395397       7.01849890       7.14432096    
         340 -0.443722993     -0.189098999      -1.64180007E-02  0.135847002      0.661207020      0.803187013       3.54937792       3.81873608       6.02865791       6.07057095       6.46129513       7.02103186       7.15007114    
         341 -0.446913004     -0.189450994      -1.86439995E-02  0.137575001      0.655260026      0.786155999       3.57308197       3.84786010       6.02365208       6.06587887       6.45841789       7.00763512       7.15720892    
         342 -0.449851006     -0.189815998      -2.07659993E-02  0.139333993      0.648931980      0.769383013       3.59741592       3.87738991       6.01726818       6.06234884       6.45533180       7.00254583       7.15363121    
         343 -0.452517986     -0.190192997      -2.27830000E-02  0.141123995      0.642140985      0.752995014       3.62235308       3.90730309       6.00965214       6.05983782       6.45202780       6.99594402       7.16493082    
         344 -0.454901010     -0.190582007      -2.46920008E-02  0.142940000      0.634781003      0.737138987       3.64786601       3.93757606       6.00104523       6.05811596       6.44850492       6.98982620       7.16399002    
         345 -0.456986994     -0.190982997      -2.64929999E-02  0.144782007      0.626729012      0.721979976       3.67393088       3.96818495       5.99168921       6.05696201       6.44476318       6.98482513       7.16421223    
         346 -0.458768994     -0.191394001      -2.81860009E-02  0.146644995      0.617855012      0.707687974       3.70052099       3.99910903       5.98176193       6.05620480       6.44080687       6.97703314       7.17632818    
         347 -0.460242987     -0.191814005      -2.97710001E-02  0.148525998      0.608047009      0.694418013       3.72761202       4.03032589       5.97138596       6.05572891       6.43663120       6.97145700       7.19748306    
         348 -0.461401999     -0.192241997      -3.12509984E-02  0.150422007      0.597239017      0.682272017       3.75517988       4.06181383       5.96065998       6.05545378       6.43224096       6.96316814       7.17234898    
         349 -0.462247014     -0.192674994      -3.26259993E-02  0.152327999      0.585448980      0.671272993       3.78320098       4.09355402       5.94964504       6.05533123       6.42765284       6.95694590       7.17575502    
         350 -0.462774992     -0.193112999      -3.39000002E-02  0.154239997      0.572777987      0.661356986       3.81165099       4.12552595       5.93838596       6.05532122       6.42284584       6.94891882       7.21157789    
         351 -0.462985992     -0.193551004      -3.50750014E-02  0.156154007      0.559390008      0.652396977       3.84050798       4.15770817       5.92692423       6.05540323       6.41785002       6.94408989       7.18659878    
         352 -0.462880999     -0.193986997      -3.61539982E-02  0.158063993      0.545480013      0.644236028       3.86975002       4.19008303       5.91528606       6.05555820       6.41266489       6.93225384       7.18307400    
         353 -0.462460995     -0.194418997      -3.71389985E-02  0.159963995      0.531237006      0.636718988       3.89935398       4.22263002       5.90350008       6.05577517       6.40730286       6.92367411       7.17316294    
         354 -0.461726993     -0.194840997      -3.80350016E-02  0.161846995      0.516830981      0.629710972       3.92930007       4.25533009       5.89158583       6.05604315       6.40177202       6.91480303       7.19009876    
         355 -0.460678995     -0.195251003      -3.88449989E-02  0.163707003      0.502408028      0.623100996       3.95956707       4.28816414       5.87956381       6.05635691       6.39606810       6.90540314       7.17259502    
         356 -0.459320009     -0.195644006      -3.95720005E-02  0.165534005      0.488085002      0.616802990       3.99013305       4.32111120       5.86745405       6.05671406       6.39022779       6.89539194       7.17184496    
         357 -0.457650989     -0.196014002      -4.02199998E-02  0.167319998      0.473960996      0.610753000       4.02097797       4.35415316       5.85527420       6.05710602       6.38425303       6.88542604       7.17168522    
         358 -0.455675989     -0.196358994      -4.07930017E-02  0.169054002      0.460117012      0.604898989       4.05208206       4.38726807       5.84303999       6.05753422       6.37814617       6.87480211       7.15739679    
         359 -0.453397989     -0.196673006      -4.12949994E-02  0.170726001      0.446622014      0.599205017       4.08342505       4.42043591       5.83077097       6.05799580       6.37193394       6.86403179       7.14444780    
         360 -0.450818986     -0.196950004      -4.17280011E-02  0.172322005      0.433532000      0.593641996       4.11498785       4.45363617       5.81848288       6.05849123       6.36562490       6.85280418       7.13977289    
         361 -0.447944999     -0.197185993      -4.20969985E-02  0.173828006      0.420901000      0.588187993       4.14675093       4.48684502       5.80619621       6.05901909       6.35923481       6.84139681       7.15803719    
         362 -0.444781005     -0.197375998      -4.24050018E-02  0.175228998      0.408771992      0.582827985       4.17869377       4.52004004       5.79392815       6.05957890       6.35277796       6.82960892       7.12513924    
         363 -0.441334993     -0.197514996      -4.26560007E-02  0.176505998      0.397186011      0.577548027       4.21079922       4.55319595       5.78169823       6.06017113       6.34626913       6.81742716       7.11795187    
         364 -0.437611997     -0.197595999      -4.28510010E-02  0.177642003      0.386179000      0.572338998       4.24304581       4.58628702       5.76952887       6.06079721       6.33972502       6.80509996       7.11022091    
         365 -0.433620989     -0.197617993      -4.29960005E-02  0.178614005      0.375784993      0.567193985       4.27541494       4.61928415       5.75744200       6.06145716       6.33315897       6.79254389       7.10271502    
         366 -0.429372013     -0.197573006      -4.30909991E-02  0.179401994      0.366035014      0.562107980       4.30788708       4.65215778       5.74546385       6.06215382       6.32658815       6.77982616       7.09427500    
         367 -0.424872994     -0.197459996      -4.31410000E-02  0.179984003      0.356956005      0.557075977       4.34044218       4.68487597       5.73362112       6.06288815       6.32002783       6.76690388       7.08612204    
         368 -0.420134991     -0.197273999      -4.31489982E-02  0.180335000      0.348574013      0.552096009       4.37306023       4.71740103       5.72194195       6.06366205       6.31349277       6.75383806       7.07902622    
         369 -0.415167004     -0.197010994      -4.31159995E-02  0.180436000      0.340907991      0.547164977       4.40572023       4.74969196       5.71046495       6.06447887       6.30700207       6.74068213       7.07624102    
         370 -0.409981996     -0.196668997      -4.30460013E-02  0.180267006      0.333972991      0.542282999       4.43840122       4.78170681       5.69922400       6.06534100       6.30056715       6.72740889       7.06229210    
         371 -0.404592007     -0.196245998      -4.29389998E-02  0.179812998      0.327778995      0.537446976       4.47107983       4.81339312       5.68826294       6.06624985       6.29420519       6.71407604       7.04826880    
         372 -0.399006009     -0.195739001      -4.28000018E-02  0.179066002      0.322324008      0.532658994       4.50373507       4.84469700       5.67763376       6.06721306       6.28793287       6.70074987       7.04063606    
         373 -0.393238991     -0.195148006      -4.26280014E-02  0.178025007      0.317602992      0.527918994       4.53634024       4.87555313       5.66739321       6.06822777       6.28176880       6.68730783       7.02608013    
         374 -0.387300998     -0.194470003      -4.24260013E-02  0.176696002      0.313594013      0.523226023       4.56887197       4.90588903       5.65760422       6.06930304       6.27572680       6.67390919       7.01468277    
         375 -0.381206006     -0.193705007      -4.21960019E-02  0.175093994      0.310270011      0.518581986       4.60129976       4.93562412       5.64834309       6.07044411       6.26982594       6.66053200       7.00293398    
         376 -0.374965012     -0.192852005      -4.19390015E-02  0.173242003      0.307594001      0.513987005       4.63359690       4.96466398       5.63969707       6.07165289       6.26408005       6.64719296       6.99145317    
         377 -0.368593007     -0.191910997      -4.16550003E-02  0.171169996      0.305521011      0.509442985       4.66572905       4.99290419       5.63177109       6.07293606       6.25850582       6.63391304       6.97816992    
         378 -0.362100005     -0.190881997      -4.13470007E-02  0.168910995      0.304003000      0.504951000       4.69765997       5.02022409       5.62467813       6.07429981       6.25312901       6.62068892       6.96619892    
         379 -0.355502009     -0.189765006      -4.10160013E-02  0.166501001      0.302985996      0.500513971       4.72934818       5.04649210       5.61855221       6.07575178       6.24796581       6.60756493       6.95263386    
         380 -0.348811001     -0.188558996      -4.06609997E-02  0.163975999      0.302417994      0.496131986       4.76074791       5.07156277       5.61353397       6.07729578       6.24303484       6.59454012       6.93904209    
         381 -0.342038989     -0.187263995      -4.02829982E-02  0.161369994      0.302249998      0.491807014       4.79180384       5.09528685       5.60979414       6.07894182       6.23836279       6.58163977       6.92567110    
         382 -0.335200012     -0.185881004      -3.98840010E-02  0.158712998      0.302433014      0.487542003       4.82244921       5.11750984       5.60749197       6.08069515       6.23397207       6.56887102       6.91200399    
         383 -0.328309000     -0.184409007      -3.94629985E-02  0.156033993      0.302922010      0.483339995       4.85260487       5.13809395       5.60679483       6.08256102       6.22989178       6.55624819       6.89843607    
         384 -0.321377993     -0.182848006      -3.90199982E-02  0.153356001      0.303678006      0.479200989       4.88217306       5.15692806       5.60785198       6.08454704       6.22615194       6.54378605       6.88444424    
         385 -0.314422995     -0.181197003      -3.85559984E-02  0.150700003      0.304663986      0.475129992       4.91102791       5.17395687       5.61077976       6.08665705       6.22279215       6.53150177       6.87065077    
         386 -0.307458997     -0.179454997      -3.80709991E-02  0.148080006      0.305849999      0.471127987       4.93901014       5.18920708       5.61564112       6.08889198       6.21984720       6.51940489       6.85687780    
         387 -0.300500989     -0.177618995      -3.75650004E-02  0.145511001      0.307206005      0.467197001       4.96591282       5.20281315       5.62243700       6.09125280       6.21736908       6.50751114       6.84284878    
         388 -0.293565005     -0.175688997      -3.70360017E-02  0.143002003      0.308710009      0.463342011       4.99146795       5.21504402       5.63108921       6.09373379       6.21541023       6.49582815       6.82892513    
         389 -0.286666989     -0.173660994      -3.64859998E-02  0.140562996      0.310339004      0.459562987       5.01533079       5.22631121       5.64144611       6.09632492       6.21403790       6.48437691       6.81507301    
         390 -0.279825002     -0.171532005      -3.59130017E-02  0.138197005      0.312074006      0.455864996       5.03707695       5.23716497       5.65329313       6.09900904       6.21332407       6.47317123       6.80126381    
         391 -0.273057014     -0.169299006      -3.53179984E-02  0.135909006      0.313897997      0.452250004       5.05621719       5.24825907       5.66636705       6.10176086       6.21334887       6.46222115       6.78756714    
         392 -0.266382009     -0.166957006      -3.46999988E-02  0.133702993      0.315798014      0.448720992       5.07227087       5.26026487       5.68038416       6.10454988       6.21421099       6.45155621       6.77393723    
         393 -0.259817988     -0.164500996      -3.40589993E-02  0.131578997      0.317761004      0.445280999       5.08487177       5.27373695       5.69504881       6.10733700       6.21599483       6.44118404       6.76039314    
         394 -0.253383994     -0.161927000      -3.33929993E-02  0.129539996      0.319774002      0.441933006       5.09389210       5.28898811       5.71007490       6.11007786       6.21880007       6.43113518       6.74702501    
         395 -0.247100994     -0.159231007      -3.27019989E-02  0.127584994      0.321828991      0.438681006       5.09948397       5.30603218       5.72519779       6.11273718       6.22270489       6.42144012       6.73372793    
         396 -0.240987003     -0.156406000      -3.19859982E-02  0.125715002      0.323915005      0.435526997       5.10201979       5.32463980       5.74017477       6.11527681       6.22776699       6.41214514       6.72064686    
         397 -0.235061005     -0.153451994      -3.12440004E-02  0.123930000      0.326025009      0.432476014       5.10197592       5.34445906       5.75479698       6.11768103       6.23400402       6.40329123       6.70775604    
         398 -0.229338005     -0.150363997      -3.04760002E-02  0.122230999      0.328150004      0.429529995       5.09983206       5.36511421       5.76888800       6.11994123       6.24137211       6.39496994       6.69495296    
         399 -0.223833993     -0.147144005      -2.96790004E-02  0.120618001      0.330285013      0.426694006       5.09600592       5.38626719       5.78230619       6.12206888       6.24976110       6.38731098       6.68239021    
         400 -0.218562007     -0.143795997      -2.88559999E-02  0.119090997      0.332423002      0.423970014       5.09084606       5.40763712       5.79494286       6.12408686       6.25894594       6.38051081       6.67010403    
         401 -0.213528007     -0.140324995      -2.80029997E-02  0.117651001      0.334558010      0.421360999       5.08462715       5.42899990       5.80672789       6.12602901       6.26854277       6.37489223       6.65799999    
         402 -0.208737999     -0.136742994      -2.71220002E-02  0.116296999      0.336685002      0.418871999       5.07756519       5.45017481       5.81761599       6.12792206       6.27791882       6.37099600       6.64620209    
         403 -0.204190999     -0.133065000      -2.62119994E-02  0.115033001      0.338799000      0.416505992       5.06983614       5.47102213       5.82759523       6.12980509       6.28614378       6.36964607       6.63471603    
         404 -0.199883997     -0.129308000      -2.52730008E-02  0.113858998      0.340894014      0.414267004       5.06157494       5.49142504       5.83667707       6.13170910       6.29208899       6.37182808       6.62359619    
         405 -0.195810005     -0.125495002      -2.43050009E-02  0.112778001      0.342967004      0.412158012       5.05289078       5.51129007       5.84489202       6.13365793       6.29498291       6.37814617       6.61286020    
         406 -0.191957995     -0.121652000      -2.33079996E-02  0.111791000      0.345014006      0.410183012       5.04387379       5.53054190       5.85228395       6.13567591       6.29495716       6.38828421       6.60263109    
         407 -0.188315004     -0.117803000      -2.22839992E-02  0.110901996      0.347029001      0.408344001       5.03459883       5.54911804       5.85891104       6.13777399       6.29277992       6.40121078       6.59301901    
         408 -0.184865996     -0.113977998      -2.12350003E-02  0.110111997      0.349009991      0.406646013       5.02512503       5.56696606       5.86483288       6.13996220       6.28926420       6.41583586       6.58423996    
         409 -0.181596994     -0.110202000      -2.01609991E-02  0.109425001      0.350951999      0.405090988       5.01550388       5.58404207       5.87011480       6.14223909       6.28498077       6.43113804       6.57655287    
         410 -0.178491995     -0.106503002      -1.90670006E-02  0.108842999      0.352851987      0.403683007       5.00578022       5.60031414       5.87482500       6.14460182       6.28028679       6.44613504       6.57055283    
         411 -0.175534993     -0.102904998      -1.79549996E-02  0.108368002      0.354707986      0.402422994       4.99598885       5.61575603       5.87902498       6.14703703       6.27539682       6.45964384       6.56709194    
         412 -0.172714993      -9.94310006E-02  -1.68309994E-02  0.108002998      0.356514007      0.401313007       4.98616600       5.63034821       5.88277578       6.14952803       6.27044201       6.47019482       6.56737900    
         413 -0.170017004      -9.61010009E-02  -1.56989992E-02  0.107749999      0.358271003      0.400355011       4.97633791       5.64408112       5.88613605       6.15205383       6.26550722       6.47651196       6.57256222    
         414 -0.167428002      -9.29289982E-02  -1.45659996E-02  0.107610002      0.359975010      0.399549007       4.96653080       5.65695190       5.88915920       6.15458012       6.26064920       6.47836113       6.58273077    
         415 -0.164938003      -8.99299979E-02  -1.34370001E-02  0.107584000      0.361625999      0.398894995       4.95676804       5.66896296       5.89189196       6.15707588       6.25591087       6.47669411       6.59678888    
         416 -0.162538007      -8.71149972E-02  -1.23210000E-02  0.107671000      0.363222986      0.398391992       4.94706821       5.68012285       5.89437819       6.15949583       6.25132179       6.47283792       6.61338997    
         417 -0.160218000      -8.44900012E-02  -1.12239998E-02  0.107871003      0.364766985      0.398036003       4.93745184       5.69045210       5.89665604       6.16179705       6.24691677       6.46773386       6.63150692    
         418 -0.157971993      -8.20590034E-02  -1.01530002E-02  0.108179003      0.366259009      0.397823006       4.92793608       5.69996786       5.89875889       6.16392279       6.24272680       6.46196985       6.65035200    
         419 -0.155791000      -7.98249990E-02  -9.11599956E-03  0.108594000      0.367702991      0.397747010       4.91853809       5.70870209       5.90071392       6.16581297       6.23879099       6.45589876       6.66984510    
         420 -0.153669998      -7.77869970E-02  -8.11900012E-03  0.109108999      0.369103014      0.397799999       4.90926981       5.71668482       5.90254498       6.16739893       6.23514986       6.44972801       6.68901587    
         421 -0.151603997      -7.59420022E-02  -7.16699986E-03  0.109718002      0.370463014      0.397974014       4.90014887       5.72395182       5.90427017       6.16861010       6.23185682       6.44359112       6.70872211    
         422 -0.149588004      -7.42880031E-02  -6.26499997E-03  0.110414997      0.371789992      0.398256987       4.89118481       5.73054314       5.90590477       6.16937017       6.22896099       6.43755388       6.72766209    
         423 -0.147618994      -7.28190020E-02  -5.41700004E-03  0.111189000      0.373089999      0.398640007       4.88239193       5.73650217       5.90746021       6.16961193       6.22651386       6.43168116       6.74684095    
         424 -0.145693004      -7.15299994E-02  -4.62399982E-03  0.112033002      0.374368012      0.399107993       4.87377977       5.74187088       5.90894222       6.16929007       6.22455215       6.42601585       6.76724195    
         425 -0.143808007      -7.04130009E-02  -3.88700003E-03  0.112935998      0.375631988      0.399650991       4.86535883       5.74669409       5.91035509       6.16837502       6.22308588       6.42053223       6.78334188    
         426 -0.141958997      -6.94599971E-02  -3.20699997E-03  0.113889001      0.376886994      0.400254995       4.85714388       5.75101805       5.91170311       6.16689014       6.22210217       6.41528797       6.80103397    
         427 -0.140147001      -6.86660036E-02  -2.58200010E-03  0.114880003      0.378136992      0.400907993       4.84914112       5.75488615       5.91298485       6.16487694       6.22154903       6.41027308       6.81821585    
         428 -0.138367996      -6.80230036E-02  -2.00999994E-03  0.115897998      0.379386008      0.401598990       4.84135914       5.75833988       5.91419888       6.16240883       6.22135878       6.40548706       6.83474302    
         429 -0.136621997      -6.75219968E-02  -1.48700003E-03  0.116933003      0.380636007      0.402318001       4.83380890       5.76142216       5.91534519       6.15957022       6.22146177       6.40092993       6.85079384    
         430 -0.134905994      -6.71560019E-02  -1.01200002E-03  0.117977001      0.381888002      0.403053999       4.82650089       5.76417303       5.91641998       6.15644121       6.22178602       6.39659691       6.86798811    
         431 -0.133221999      -6.69170022E-02  -5.79999993E-04  0.119020000      0.383143008      0.403798997       4.81943989       5.76662493       5.91742182       6.15310001       6.22227097       6.39248514       6.88625002    
