"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"28","5.223599999999999","0.0","5.218299999999999","0.0","5.198600000000001","0.0","5.168100000000001","0.0","5.1511","0.0","5.145300000000001","0.0","5.144299999999999","0.0","5.148300000000001","0.0","5.190799999999999","0.0","5.337","0.0","5.4175","0.0","5.4384","0.0","5.481","0.0","5.437200000000001","0.0","5.367100000000001","0.0","5.3454999999999995","0.0","5.342499999999999","0.0","5.344799999999999","0.0","5.3475","0.0","5.348599999999999","0.0","5.348800000000001","0.0","5.3492","0.0","5.3477","0.0","5.321400000000001","0.0","5.2097","0.0","5.0853","0.0","4.9886","0.0","5.003500000000001","0.0","5.114599999999999","0.0","5.174799999999999","0.0","5.2013","0.0","5.2164","0.0","5.2225","0.0","5.223599999999999","0.0","5.214700000000001","0.0","5.192","0.0","5.1584","0.0","5.092700000000001","0.0","4.9658","0.0","4.8241","0.0","4.716200000000001","0.0","4.5036000000000005","0.0","4.209899999999999","0.0","3.8881","0.0","3.5587000000000004","0.0","3.2322","0.0","2.9175","0.0","2.6258000000000004","0.0","2.3738","0.0","2.189","0.0","2.1163","0.0","2.3834","0.0","2.6662000000000003","0.0","3.0014999999999996","0.0","3.3663000000000003","0.0","3.7464","0.0","4.1325","0.0","4.516299999999999","0.0","4.8879","0.0","5.2308","0.0","5.4992","0.0","5.520099999999999","0.0","5.4481","0.0","5.4175","0.0"
"29","5.4708000000000006","0.0","5.481299999999999","0.0","5.5008","0.0","5.511900000000001","0.0","5.5372","0.0","5.5929","0.0","5.6655","0.0","5.7294","0.0","5.753399999999999","0.0","5.720599999999999","0.0","5.6812000000000005","0.0","5.681699999999999","0.0","5.6846","0.0","5.6912","0.0","5.6975999999999996","0.0","5.6953","0.0","5.680899999999999","0.0","5.6615","0.0","5.6462","0.0","5.640599999999999","0.0","5.6198","0.0","5.5603","0.0","5.4702","0.0","5.3827","0.0","5.369999999999999","0.0","5.375500000000001","0.0","5.3926","0.0","5.437799999999999","0.0","5.5001","0.0","5.5183","0.0","5.531599999999999","0.0","5.5145","0.0","5.4839","0.0","5.4708000000000006","0.0","5.4864","0.0","5.521599999999999","0.0","5.5449","0.0","5.5319","0.0","5.485799999999999","0.0","5.3553","0.0","5.2316","0.0","5.2392","0.0","5.289899999999999","0.0","5.2730999999999995","0.0","5.188000000000001","0.0","5.0838","0.0","4.9848","0.0","4.901300000000001","0.0","4.838699999999999","0.0","4.8001000000000005","0.0","4.787000000000001","0.0","4.831799999999999","0.0","4.8872","0.0","4.9634","0.0","5.0594","0.0","5.1732","0.0","5.3019","0.0","5.4398","0.0","5.571199999999999","0.0","5.6561","0.0","5.6797","0.0","5.6823","0.0","5.6815999999999995","0.0","5.6812000000000005","0.0"
"30","5.6","0.0","5.5947","0.0","5.607900000000001","0.0","5.6606000000000005","0.0","5.7485","0.0","5.850899999999999","0.0","5.9239999999999995","0.0","5.9597","0.0","5.9914000000000005","0.0","6.027100000000001","0.0","6.0497","0.0","5.9863","0.0","5.8138000000000005","0.0","5.7463999999999995","0.0","5.866300000000001","0.0","5.9559999999999995","0.0","5.939","0.0","5.929","0.0","5.923400000000001","0.0","5.9215","0.0","5.919499999999999","0.0","5.909000000000001","0.0","5.880700000000001","0.0","5.8285","0.0","5.7574000000000005","0.0","5.681100000000001","0.0","5.615","0.0","5.5746","0.0","5.618","0.0","5.6235","0.0","5.587199999999999","0.0","5.5807","0.0","5.5907","0.0","5.6","0.0","5.595599999999999","0.0","5.590400000000001","0.0","5.605600000000001","0.0","5.6652000000000005","0.0","5.7477","0.0","5.6646","0.0","5.6493","0.0","5.6396999999999995","0.0","5.6324000000000005","0.0","5.688000000000001","0.0","5.8138000000000005","0.0","5.9727","0.0","6.145","0.0","6.3033","0.0","6.3704","0.0","6.376099999999999","0.0","6.374700000000001","0.0","6.4068000000000005","0.0","6.434900000000001","0.0","6.2806","0.0","6.1304","0.0","6.008000000000001","0.0","5.916399999999999","0.0","5.856400000000001","0.0","5.834","0.0","5.8596","0.0","5.752700000000001","0.0","5.8513","0.0","5.995900000000001","0.0","6.0497","0.0"
"31","5.6213","0.0","5.6501","0.0","5.7166","0.0","5.8165","0.0","5.9297","0.0","6.007199999999999","0.0","6.0958000000000006","0.0","6.2384","0.0","6.2193000000000005","0.0","6.1541","0.0","6.1241","0.0","6.111700000000001","0.0","6.0778","0.0","6.0321","0.0","5.9877","0.0","6.0419","0.0","6.2349","0.0","6.416499999999999","0.0","6.505700000000001","0.0","6.4894","0.0","6.4892","0.0","6.472899999999999","0.0","6.418699999999999","0.0","6.3344000000000005","0.0","6.2127","0.0","6.0679","0.0","5.9252","0.0","5.802300000000001","0.0","5.7208000000000006","0.0","5.82","0.0","5.757899999999999","0.0","5.6883","0.0","5.6419999999999995","0.0","5.6213999999999995","0.0","5.6402","0.0","5.6935","0.0","5.7798","0.0","5.8591","0.0","5.752000000000001","0.0","5.850099999999999","0.0","5.9468","0.0","6.021599999999999","0.0","6.083","0.0","6.1606000000000005","0.0","6.2523","0.0","6.339600000000001","0.0","6.4056","0.0","6.462400000000001","0.0","6.5901","0.0","6.7623999999999995","0.0","6.8751999999999995","0.0","6.631","0.0","6.451700000000001","0.0","6.4504","0.0","6.4307","0.0","6.3644","0.0","6.2623999999999995","0.0","6.1393","0.0","6.0023","0.0","5.8740000000000006","0.0","5.9697","0.0","6.057600000000001","0.0","6.108600000000001","0.0","6.1241","0.0"
"32","6.468999999999999","0.0","6.48","0.0","6.500400000000001","0.0","6.3383","0.0","6.2166999999999994","0.0","6.259399999999999","0.0","6.3759","0.0","6.3148","0.0","6.4106000000000005","0.0","6.561299999999999","0.0","6.6396","0.0","6.6265","0.0","6.6318","0.0","6.6929","0.0","6.680899999999999","0.0","6.6524","0.0","6.608599999999999","0.0","6.550599999999999","0.0","6.5511","0.0","6.6015999999999995","0.0","6.5852","0.0","6.5648","0.0","6.5792","0.0","6.593","0.0","6.529400000000001","0.0","6.418200000000001","0.0","6.272500000000001","0.0","6.1234","0.0","5.9893","0.0","5.9216999999999995","0.0","6.125500000000001","0.0","6.3149999999999995","0.0","6.431000000000001","0.0","6.468999999999999","0.0","6.4298","0.0","6.3202","0.0","6.1615","0.0","6.0100999999999996","0.0","6.078099999999999","0.0","6.2217","0.0","6.315200000000001","0.0","6.3469","0.0","6.435600000000001","0.0","6.568899999999999","0.0","6.714599999999999","0.0","6.847199999999999","0.0","6.946","0.0","7.009399999999999","0.0","7.043199999999999","0.0","7.0412","0.0","7.003","0.0","6.975199999999999","0.0","6.9383","0.0","6.8896","0.0","6.843","0.0","6.8078","0.0","6.772","0.0","6.7201","0.0","6.656699999999999","0.0","6.607200000000001","0.0","6.591200000000001","0.0","6.6052","0.0","6.6287","0.0","6.6396","0.0"
"33","6.8703","0.0","6.781599999999999","0.0","6.578099999999999","0.0","6.545999999999999","0.0","6.550000000000001","0.0","6.5114","0.0","6.4717","0.0","6.6226","0.0","6.7776","0.0","6.8246","0.0","6.804","0.0","6.790899999999999","0.0","6.757199999999999","0.0","6.7163","0.0","6.7981","0.0","6.9277","0.0","6.9358","0.0","7.039999999999999","0.0","7.2079","0.0","7.239799999999999","0.0","7.1523","0.0","6.9818","0.0","6.814299999999999","0.0","6.707099999999999","0.0","6.7258","0.0","6.712999999999999","0.0","6.674999999999999","0.0","6.638399999999999","0.0","6.5966000000000005","0.0","6.5784","0.0","6.622","0.0","6.723799999999999","0.0","6.827299999999999","0.0","6.8704","0.0","6.8408","0.0","6.761899999999999","0.0","6.6645","0.0","6.5974","0.0","6.5794","0.0","6.534599999999999","0.0","6.5486","0.0","6.7059999999999995","0.0","6.889999999999999","0.0","7.0473","0.0","7.1647","0.0","7.251299999999999","0.0","7.2781","0.0","7.283899999999999","0.0","7.269299999999999","0.0","7.214699999999999","0.0","7.176","0.0","7.2087","0.0","7.1622","0.0","7.089599999999999","0.0","7.0044","0.0","6.912799999999999","0.0","6.8239","0.0","6.7479","0.0","6.6919","0.0","6.661999999999999","0.0","6.666","0.0","6.7082999999999995","0.0","6.7713","0.0","6.804","0.0"
"34","7.0504","0.0","7.054599999999999","0.0","7.055999999999999","0.0","7.0504","0.0","7.036899999999999","0.0","7.0212","0.0","7.011899999999999","0.0","7.010999999999999","0.0","7.0344","0.0","7.1477","0.0","7.3108","0.0","7.2919","0.0","7.228299999999999","0.0","7.1242","0.0","7.010399999999999","0.0","6.9283","0.0","7.055199999999999","0.0","7.160399999999999","0.0","7.2219","0.0","7.3536","0.0","7.3269","0.0","7.276","0.0","7.1531","0.0","6.9884","0.0","6.8436","0.0","6.8401","0.0","6.9201","0.0","6.988099999999999","0.0","7.021599999999999","0.0","7.0276","0.0","7.027099999999999","0.0","7.0327","0.0","7.0441","0.0","7.0504","0.0","7.029299999999999","0.0","6.973099999999999","0.0","6.895299999999999","0.0","6.8071","0.0","6.7377","0.0","6.784699999999999","0.0","6.9236","0.0","7.077","0.0","7.1982","0.0","7.2745999999999995","0.0","7.3055","0.0","7.311999999999999","0.0","7.3835999999999995","0.0","7.4808","0.0","7.542399999999999","0.0","7.5481","0.0","7.551","0.0","7.583599999999999","0.0","7.5421","0.0","7.4595","0.0","7.3469","0.0","7.2613","0.0","7.2104","0.0","7.192599999999999","0.0","7.205","0.0","7.241899999999999","0.0","7.289899999999999","0.0","7.323599999999999","0.0","7.322099999999999","0.0","7.3108","0.0"
"35","7.8027999999999995","0.0","7.7614","0.0","7.670499999999999","0.0","7.5861","0.0","7.553099999999999","0.0","7.581799999999999","0.0","7.6256","0.0","7.628399999999999","0.0","7.601699999999999","0.0","7.5183","0.0","7.3582","0.0","7.365399999999999","0.0","7.390499999999999","0.0","7.4366","0.0","7.5006","0.0","7.5756","0.0","7.647399999999999","0.0","7.641399999999999","0.0","7.585699999999999","0.0","7.482199999999999","0.0","7.5517","0.0","7.6081","0.0","7.605","0.0","7.581099999999999","0.0","7.5555","0.0","7.530999999999999","0.0","7.517099999999999","0.0","7.5318000000000005","0.0","7.587899999999999","0.0","7.667399999999999","0.0","7.735999999999999","0.0","7.7782","0.0","7.797699999999999","0.0","7.8027999999999995","0.0","7.7791999999999994","0.0","7.702399999999999","0.0","7.575199999999999","0.0","7.4376","0.0","7.3393999999999995","0.0","7.307699999999999","0.0","7.338199999999999","0.0","7.414899999999999","0.0","7.526199999999999","0.0","7.615499999999999","0.0","7.614799999999999","0.0","7.606199999999999","0.0","7.6089","0.0","7.617799999999999","0.0","7.619299999999999","0.0","7.645","0.0","7.655999999999999","0.0","7.5998","0.0","7.5649999999999995","0.0","7.498199999999999","0.0","7.4863","0.0","7.503","0.0","7.525699999999999","0.0","7.521099999999999","0.0","7.487299999999999","0.0","7.4559","0.0","7.428699999999999","0.0","7.398","0.0","7.3698999999999995","0.0","7.3582","0.0"
"36","8.219999999999999","0.0","8.2297","0.0","8.2315","0.0","8.199","0.0","8.1344","0.0","8.0564","0.0","7.9764","0.0","7.8766","0.0","7.7569","0.0","7.661","0.0","7.644599999999999","0.0","7.6350999999999996","0.0","7.620799999999999","0.0","7.619299999999999","0.0","7.628499999999999","0.0","7.640699999999999","0.0","7.648899999999999","0.0","7.6968","0.0","7.7280999999999995","0.0","7.742899999999999","0.0","7.7615","0.0","7.742799999999999","0.0","7.7615","0.0","7.828099999999999","0.0","7.903499999999999","0.0","7.9687","0.0","8.003","0.0","7.952999999999999","0.0","7.920399999999999","0.0","7.9533000000000005","0.0","8.0343","0.0","8.126299999999999","0.0","8.194899999999999","0.0","8.219999999999999","0.0","8.1831","0.0","8.105599999999999","0.0","8.036999999999999","0.0","7.979799999999999","0.0","7.9191","0.0","7.866399999999999","0.0","7.8462","0.0","7.8713999999999995","0.0","7.8687000000000005","0.0","7.8217","0.0","7.8558","0.0","7.870899999999999","0.0","7.8515999999999995","0.0","7.8231","0.0","7.8222000000000005","0.0","7.8271999999999995","0.0","7.827299999999999","0.0","7.777199999999999","0.0","7.7508","0.0","7.7789","0.0","7.7966","0.0","7.7875","0.0","7.759399999999999","0.0","7.724399999999999","0.0","7.692","0.0","7.6669","0.0","7.648899999999999","0.0","7.6389","0.0","7.640599999999999","0.0","7.644499999999999","0.0"
"37","8.4284","0.0","8.421899999999999","0.0","8.3966","0.0","8.3383","0.0","8.2567","0.0","8.1726","0.0","8.1317","0.0","8.1844","0.0","8.1348","0.0","8.014899999999999","0.0","7.9704","0.0","7.9902999999999995","0.0","8.0216","0.0","8.0681","0.0","8.078","0.0","8.013","0.0","7.9514","0.0","7.961499999999999","0.0","7.949299999999999","0.0","7.8835","0.0","7.8477","0.0","7.8896999999999995","0.0","8.0063","0.0","8.1382","0.0","8.2403","0.0","8.2038","0.0","8.1013","0.0","8.0933","0.0","8.1333","0.0","8.188699999999999","0.0","8.2628","0.0","8.3466","0.0","8.4076","0.0","8.4268","0.0","8.4146","0.0","8.3677","0.0","8.2967","0.0","8.2385","0.0","8.2141","0.0","8.2019","0.0","8.1566","0.0","8.064499999999999","0.0","8.0331","0.0","8.1127","0.0","8.1838","0.0","8.2737","0.0","8.32","0.0","8.2338","0.0","8.1973","0.0","8.2317","0.0","8.2722","0.0","8.2424","0.0","8.2884","0.0","8.3791","0.0","8.3782","0.0","8.1912","0.0","7.9986999999999995","0.0","7.878499999999999","0.0","7.8414","0.0","7.8423","0.0","7.863999999999999","0.0","7.909699999999999","0.0","7.9498999999999995","0.0","7.9693000000000005","0.0"
"38","8.5884","0.0","8.5921","0.0","8.6136","0.0","8.657399999999999","0.0","8.6982","0.0","8.6576","0.0","8.529499999999999","0.0","8.3629","0.0","8.2541","0.0","8.199399999999999","0.0","8.1839","0.0","8.1968","0.0","8.2488","0.0","8.3424","0.0","8.4162","0.0","8.4371","0.0","8.3301","0.0","8.129999999999999","0.0","8.0445","0.0","8.1208","0.0","8.141399999999999","0.0","8.2089","0.0","8.304","0.0","8.3756","0.0","8.4041","0.0","8.471","0.0","8.5502","0.0","8.6","0.0","8.62","0.0","8.6119","0.0","8.5834","0.0","8.5723","0.0","8.5794","0.0","8.5884","0.0","8.5885","0.0","8.607899999999999","0.0","8.6523","0.0","8.7129","0.0","8.7213","0.0","8.6761","0.0","8.5602","0.0","8.4421","0.0","8.3469","0.0","8.3112","0.0","8.368599999999999","0.0","8.4056","0.0","8.3631","0.0","8.3926","0.0","8.3845","0.0","8.3531","0.0","8.3258","0.0","8.36","0.0","8.4286","0.0","8.507","0.0","8.5658","0.0","8.5915","0.0","8.588799999999999","0.0","8.561399999999999","0.0","8.502699999999999","0.0","8.4087","0.0","8.3029","0.0","8.2242","0.0","8.1899","0.0","8.1839","0.0"
"39","9.2486","0.0","9.1718","0.0","9.0672","0.0","8.9781","0.0","8.8936","0.0","8.860899999999999","0.0","8.6677","0.0","8.4749","0.0","8.4612","0.0","8.5925","0.0","8.659799999999999","0.0","8.690999999999999","0.0","8.7366","0.0","8.5337","0.0","8.4389","0.0","8.452499999999999","0.0","8.5168","0.0","8.5519","0.0","8.463199999999999","0.0","8.3653","0.0","8.4192","0.0","8.518699999999999","0.0","8.594899999999999","0.0","8.6357","0.0","8.6747","0.0","8.7707","0.0","8.894","0.0","9.0361","0.0","9.1312","0.0","9.1746","0.0","9.1538","0.0","9.173499999999999","0.0","9.2114","0.0","9.2487","0.0","9.233699999999999","0.0","9.1996","0.0","9.1524","0.0","9.0659","0.0","8.946399999999999","0.0","8.8599","0.0","8.8712","0.0","8.9428","0.0","8.8944","0.0","8.8095","0.0","8.7163","0.0","8.6371","0.0","8.6282","0.0","8.6281","0.0","8.617099999999999","0.0","8.597","0.0","8.5846","0.0","8.660499999999999","0.0","8.6599","0.0","8.5937","0.0","8.5674","0.0","8.658","0.0","8.698699999999999","0.0","8.701699999999999","0.0","8.718399999999999","0.0","8.7722","0.0","8.7264","0.0","8.6846","0.0","8.663499999999999","0.0","8.659799999999999","0.0"
"40","9.360899999999999","0.0","9.3748","0.0","9.3248","0.0","9.2339","0.0","9.1206","0.0","8.9211","0.0","8.9119","0.0","8.9397","0.0","8.9493","0.0","8.9522","0.0","8.9568","0.0","8.9374","0.0","8.7822","0.0","8.9071","0.0","9.073","0.0","9.123199999999999","0.0","9.2541","0.0","9.344199999999999","0.0","9.2953","0.0","9.3051","0.0","9.309899999999999","0.0","9.2983","0.0","9.270299999999999","0.0","9.2552","0.0","9.266499999999999","0.0","9.3453","0.0","9.2865","0.0","9.2826","0.0","9.333499999999999","0.0","9.4088","0.0","9.441699999999999","0.0","9.434199999999999","0.0","9.3969","0.0","9.3613","0.0","9.4062","0.0","9.4335","0.0","9.4199","0.0","9.386199999999999","0.0","9.3315","0.0","9.2372","0.0","9.1153","0.0","9.0138","0.0","9.0943","0.0","9.1431","0.0","8.9924","0.0","8.9239","0.0","8.940299999999999","0.0","8.9962","0.0","9.0389","0.0","9.0613","0.0","9.0628","0.0","9.032399999999999","0.0","8.988","0.0","8.9535","0.0","8.9581","0.0","9.0022","0.0","9.0415","0.0","8.9979","0.0","8.887599999999999","0.0","8.790899999999999","0.0","8.8558","0.0","8.9437","0.0","9.0072","0.0","8.9568","0.0"
"41","9.5844","0.0","9.5967","0.0","9.6044","0.0","9.508899999999999","0.0","9.390699999999999","0.0","9.320599999999999","0.0","9.2671","0.0","9.2264","0.0","9.1799","0.0","9.0887","0.0","9.0291","0.0","9.0267","0.0","9.1894","0.0","9.3506","0.0","9.466899999999999","0.0","9.5853","0.0","9.5342","0.0","9.4061","0.0","9.5175","0.0","9.5039","0.0","9.4886","0.0","9.4618","0.0","9.4688","0.0","9.5069","0.0","9.5121","0.0","9.48","0.0","9.4968","0.0","9.555399999999999","0.0","9.605599999999999","0.0","9.6305","0.0","9.676","0.0","9.6394","0.0","9.5933","0.0","9.572899999999999","0.0","9.5865","0.0","9.635","0.0","9.6596","0.0","9.594899999999999","0.0","9.524","0.0","9.4796","0.0","9.4413","0.0","9.3956","0.0","9.32","0.0","9.2323","0.0","9.2728","0.0","9.2737","0.0","9.2684","0.0","9.2723","0.0","9.2965","0.0","9.322799999999999","0.0","9.329699999999999","0.0","9.3399","0.0","9.325099999999999","0.0","9.286299999999999","0.0","9.2492","0.0","9.2684","0.0","9.395299999999999","0.0","9.3799","0.0","9.399099999999999","0.0","9.378","0.0","9.274","0.0","9.1349","0.0","9.0107","0.0","9.0291","0.0"
"42","9.782499999999999","0.0","9.7595","0.0","9.735899999999999","0.0","9.7493","0.0","9.7479","0.0","9.7201","0.0","9.6876","0.0","9.6479","0.0","9.4813","0.0","9.3947","0.0","9.4087","0.0","9.4277","0.0","9.4869","0.0","9.604099999999999","0.0","9.770299999999999","0.0","9.7648","0.0","9.6907","0.0","9.6023","0.0","9.5198","0.0","9.5597","0.0","9.566699999999999","0.0","9.6298","0.0","9.7347","0.0","9.8287","0.0","9.833499999999999","0.0","9.8011","0.0","9.7578","0.0","9.7362","0.0","9.7313","0.0","9.7453","0.0","9.7317","0.0","9.7522","0.0","9.7707","0.0","9.7829","0.0","9.7811","0.0","9.7654","0.0","9.7936","0.0","9.9294","0.0","9.991999999999999","0.0","9.9774","0.0","9.9152","0.0","9.7285","0.0","9.522","0.0","9.463799999999999","0.0","9.558","0.0","9.679","0.0","9.7462","0.0","9.7607","0.0","9.7509","0.0","9.7591","0.0","9.7829","0.0","9.6877","0.0","9.6839","0.0","9.677299999999999","0.0","9.6282","0.0","9.5297","0.0","9.419699999999999","0.0","9.601899999999999","0.0","9.778599999999999","0.0","9.6601","0.0","9.5825","0.0","9.5036","0.0","9.434899999999999","0.0","9.4087","0.0"
"43","9.9172","0.0","9.976799999999999","0.0","10.125499999999999","0.0","10.2858","0.0","10.3225","0.0","10.209","0.0","9.9889","0.0","9.7526","0.0","9.6711","0.0","9.5779","0.0","9.4938","0.0","9.5536","0.0","9.6983","0.0","9.8529","0.0","9.901299999999999","0.0","9.9294","0.0","9.747","0.0","9.7536","0.0","9.7732","0.0","9.7792","0.0","9.7953","0.0","9.8372","0.0","9.8734","0.0","9.8675","0.0","9.933399999999999","0.0","10.0697","0.0","10.2252","0.0","10.3155","0.0","10.3205","0.0","10.298499999999999","0.0","10.2256","0.0","10.0954","0.0","9.9701","0.0","9.9172","0.0","9.954799999999999","0.0","10.0566","0.0","10.145999999999999","0.0","10.1489","0.0","10.1062","0.0","10.1175","0.0","10.1306","0.0","10.1154","0.0","10.1248","0.0","10.142299999999999","0.0","10.1686","0.0","10.232899999999999","0.0","10.3318","0.0","10.3675","0.0","10.2899","0.0","10.1677","0.0","10.094899999999999","0.0","10.3592","0.0","10.4706","0.0","10.442599999999999","0.0","10.291599999999999","0.0","10.2128","0.0","10.0816","0.0","9.9294","0.0","9.7942","0.0","9.8272","0.0","9.7228","0.0","9.6052","0.0","9.5223","0.0","9.4939","0.0"
"44","10.9251","0.0","10.9226","0.0","10.871","0.0","10.7616","0.0","10.745","0.0","10.6424","0.0","10.5253","0.0","10.3782","0.0","10.237","0.0","10.18","0.0","10.1802","0.0","10.173399999999999","0.0","10.164","0.0","10.1913","0.0","10.114799999999999","0.0","9.9298","0.0","10.0941","0.0","10.2759","0.0","10.177299999999999","0.0","10.0806","0.0","10.1347","0.0","10.2357","0.0","10.2841","0.0","10.3567","0.0","10.442","0.0","10.4556","0.0","10.4648","0.0","10.5351","0.0","10.676499999999999","0.0","10.8011","0.0","10.8908","0.0","10.9703","0.0","10.9519","0.0","10.924","0.0","10.9469","0.0","10.9607","0.0","10.9292","0.0","11.0106","0.0","10.7928","0.0","10.5358","0.0","10.305","0.0","10.2304","0.0","10.2244","0.0","10.2471","0.0","10.3116","0.0","10.4275","0.0","10.5282","0.0","10.4968","0.0","10.4392","0.0","10.3798","0.0","10.3591","0.0","10.4516","0.0","10.5428","0.0","10.4697","0.0","10.3692","0.0","10.2278","0.0","10.1884","0.0","10.1782","0.0","10.167399999999999","0.0","10.2411","0.0","10.2974","0.0","10.214599999999999","0.0","10.1858","0.0","10.1802","0.0"
"45","11.2027","0.0","11.1172","0.0","10.9705","0.0","10.9115","0.0","10.856","0.0","10.8986","0.0","10.908","0.0","10.8797","0.0","10.810599999999999","0.0","10.7363","0.0","10.6257","0.0","10.589699999999999","0.0","10.4713","0.0","10.3002","0.0","10.3184","0.0","10.5707","0.0","10.561","0.0","10.376299999999999","0.0","10.443299999999999","0.0","10.5185","0.0","10.4881","0.0","10.4398","0.0","10.482199999999999","0.0","10.5756","0.0","10.646799999999999","0.0","10.7592","0.0","10.886199999999999","0.0","11.0049","0.0","11.0704","0.0","11.0894","0.0","11.110199999999999","0.0","11.097999999999999","0.0","11.1661","0.0","11.2021","0.0","11.1648","0.0","11.1286","0.0","11.1763","0.0","11.154399999999999","0.0","11.065999999999999","0.0","11.0105","0.0","10.9749","0.0","10.944899999999999","0.0","10.9164","0.0","10.8836","0.0","10.825199999999999","0.0","10.7278","0.0","10.6982","0.0","10.8189","0.0","10.747399999999999","0.0","10.700899999999999","0.0","10.688699999999999","0.0","10.7379","0.0","10.811","0.0","10.9256","0.0","11.0741","0.0","11.0785","0.0","10.9401","0.0","10.798","0.0","10.630099999999999","0.0","10.4483","0.0","10.3934","0.0","10.520199999999999","0.0","10.5975","0.0","10.6258","0.0"
"46","11.416","0.0","11.2567","0.0","11.296899999999999","0.0","11.2464","0.0","11.1684","0.0","11.1831","0.0","11.0783","0.0","10.976899999999999","0.0","10.8761","0.0","10.8409","0.0","10.831","0.0","10.8384","0.0","10.8628","0.0","10.868","0.0","10.7937","0.0","10.6886","0.0","10.902","0.0","11.0617","0.0","10.9475","0.0","10.9111","0.0","10.9153","0.0","10.9461","0.0","10.983699999999999","0.0","10.7956","0.0","10.7622","0.0","10.8908","0.0","11.11","0.0","11.1999","0.0","11.3079","0.0","11.312899999999999","0.0","11.29","0.0","11.2685","0.0","11.242799999999999","0.0","11.2447","0.0","11.2446","0.0","11.2636","0.0","11.283299999999999","0.0","11.2963","0.0","11.3156","0.0","11.3288","0.0","11.3326","0.0","11.3248","0.0","11.2918","0.0","11.2214","0.0","11.1451","0.0","11.0956","0.0","11.0097","0.0","10.9378","0.0","11.1397","0.0","11.461","0.0","11.4702","0.0","11.107","0.0","10.8682","0.0","10.9373","0.0","11.1787","0.0","11.2599","0.0","11.19","0.0","11.0585","0.0","11.0339","0.0","11.092699999999999","0.0","11.0929","0.0","10.9869","0.0","10.879","0.0","10.8315","0.0"
